player_name,age,nationality,team_name,start_year,end_year,appearances,league_name,image_url
Luke McCowan,23,Scotland,Dundee FC,2021,2021,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/468264-1626168231.jpg?lm=1
Craig Gordon,41,Scotland,Heart of Midl.,2021,2024,80,Premiership,https://img.a.transfermarkt.technology/portrait/medium/12589-1716378382.jpg?lm=1
Craig Gordon,23,Scotland,Heart of Midl.,2002,2006,138,Premiership,https://img.a.transfermarkt.technology/portrait/medium/12589-1716378382.jpg?lm=1
Ronan Hale,25,Northern Ireland,Ross County,2024,2024,31,Premiership,https://img.a.transfermarkt.technology/portrait/medium/436034-1750262986.jpg?lm=1
Joshua Nisbet,25,Australia,Ross County,2024,2024,31,Premiership,https://img.a.transfermarkt.technology/portrait/medium/603863-1696575126.jpg?lm=1
Corrie Ndaba,24,Ireland,Kilmarnock FC,2023,2024,54,Premiership,https://img.a.transfermarkt.technology/portrait/medium/433329-1753768662.jpg?lm=1
Toyosi Olusanya,26,England,St. Mirren,2022,2024,62,Premiership,https://img.a.transfermarkt.technology/portrait/medium/434981-1757773417.jpg?lm=1
Drey Wright,29,England,St. Johnstone,2022,2024,68,Premiership,https://img.a.transfermarkt.technology/portrait/medium/238468-1624008225.jpg?lm=1
Drey Wright,24,England,St. Johnstone,2018,2019,36,Premiership,https://img.a.transfermarkt.technology/portrait/medium/238468-1624008225.jpg?lm=1
Ellery Balcombe,24,England,St. Mirren,2024,2024,31,Premiership,https://img.a.transfermarkt.technology/portrait/medium/456292-1659706694.jpg?lm=1
Lewis Miller,23,Australia,Hibernian FC,2022,2024,59,Premiership,https://img.a.transfermarkt.technology/portrait/medium/603864-1664871614.png?lm=1
Makenzie Kirk,20,Northern Ireland,St. Johnstone,2024,2024,30,Premiership,https://img.a.transfermarkt.technology/portrait/medium/700144-1756755072.jpg?lm=1
Noah Chilvers,23,England,Ross County,2024,2024,30,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Sam Dalby,24,England,Dundee United,2024,2024,30,Premiership,https://img.a.transfermarkt.technology/portrait/medium/470128-1681312466.jpg?lm=1
James Penrice,25,Scotland,Heart of Midl.,2024,2024,30,Premiership,https://img.a.transfermarkt.technology/portrait/medium/363227-1754429002.png?lm=1
Scott Tiffoney,25,Scotland,Dundee FC,2023,2024,54,Premiership,https://img.a.transfermarkt.technology/portrait/medium/387579-1624630783.jpg?lm=1
Declan Gallagher,33,Scotland,Dundee United,2024,2024,30,Premiership,https://img.a.transfermarkt.technology/portrait/medium/107544-1612223316.jpg?lm=1
Graham Carey,35,Ireland,St. Johnstone,2022,2024,86,Premiership,https://img.a.transfermarkt.technology/portrait/medium/80339-1624292253.png?lm=1
Jort van der Sande,28,Bonaire,Dundee United,2024,2024,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/330909-1704721500.jpg?lm=1
Josh Mulligan,21,Scotland,Dundee FC,2023,2024,43,Premiership,https://img.a.transfermarkt.technology/portrait/medium/674809-1645618789.jpg?lm=1
Josh Mulligan,18,Scotland,Dundee FC,2021,2021,6,Premiership,https://img.a.transfermarkt.technology/portrait/medium/674809-1645618789.jpg?lm=1
Hamza Igamane,21,Morocco,Rangers,2024,2024,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/885445-1756290289.jpg?lm=1
Nectarios Triantis,21,Greece,Hibernian FC,2023,2024,39,Premiership,https://img.a.transfermarkt.technology/portrait/medium/957224-1757582908.jpg?lm=1
Richard Taylor,23,England,St. Mirren,2022,2024,59,Premiership,https://img.a.transfermarkt.technology/portrait/medium/696893-1752174635.jpg?lm=1
Dan Casey,26,Ireland,Motherwell FC,2022,2024,62,Premiership,https://img.a.transfermarkt.technology/portrait/medium/270221-1655908870.jpg?lm=1
Vaclav Cerny,26,Czech Republic,Rangers,2024,2024,28,Premiership,https://img.a.transfermarkt.technology/portrait/medium/242063-1695624230.jpg?lm=1
Lyall Cameron,21,Scotland,Dundee FC,2023,2024,56,Premiership,https://img.a.transfermarkt.technology/portrait/medium/624751-1626169767.jpg?lm=1
Emmanuel Adegboyega,20,Ireland,Dundee United,2024,2024,28,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Seb Palmer-Houlden,20,England,Dundee FC,2024,2024,28,Premiership,https://img.a.transfermarkt.technology/portrait/medium/855258-1756752557.jpg?lm=1
Nicolas Kühn,24,Germany,Celtic,2023,2024,37,Premiership,https://img.a.transfermarkt.technology/portrait/medium/336012-1752477155.jpg?lm=1
Fraser Murray,25,Scotland,Kilmarnock FC,2022,2024,59,Premiership,https://img.a.transfermarkt.technology/portrait/medium/399262-1624008880.jpg?lm=1
Danny Armstrong,26,Scotland,Kilmarnock FC,2022,2024,93,Premiership,https://img.a.transfermarkt.technology/portrait/medium/225236-1753430765.png?lm=1
Sven Sprangler,29,Austria,St. Johnstone,2023,2024,47,Premiership,https://img.a.transfermarkt.technology/portrait/medium/181714-1687606776.png?lm=1
Joe Wright,29,Wales,Kilmarnock FC,2022,2024,83,Premiership,https://img.a.transfermarkt.technology/portrait/medium/356396-1659450426.jpg?lm=1
Nicky Clark,33,Scotland,St. Johnstone,2023,2024,44,Premiership,https://img.a.transfermarkt.technology/portrait/medium/62163-1622031798.jpg?lm=1
Kenneth Vargas,22,Costa Rica,Heart of Midl.,2023,2024,56,Premiership,https://img.a.transfermarkt.technology/portrait/medium/842479-1710430908.jpg?lm=1
Lennon Miller,17,Scotland,Motherwell FC,2022,2024,49,Premiership,https://img.a.transfermarkt.technology/portrait/medium/924857-1701702197.jpg?lm=1
Ewan Wilson,19,Scotland,Motherwell FC,2024,2024,27,Premiership,https://img.a.transfermarkt.technology/portrait/medium/904922-1757767918.jpg?lm=1
Adama Sidibeh,26,The Gambia,St. Johnstone,2023,2024,37,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Kacper Lopata,22,Poland,Ross County,2024,2024,27,Premiership,https://img.a.transfermarkt.technology/portrait/medium/633228-1750262787.jpg?lm=1
Jorge Grant,29,England,Heart of Midl.,2022,2024,77,Premiership,https://img.a.transfermarkt.technology/portrait/medium/334964-1669377833.jpg?lm=1
James Brown,26,Ireland,Ross County,2023,2024,55,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Greg Kiltie,27,Scotland,St. Mirren,2021,2024,110,Premiership,https://img.a.transfermarkt.technology/portrait/medium/244256-1624880237.jpg?lm=1
Oluwaseun Adewumi,19,Austria,Dundee FC,2024,2024,25,Premiership,https://img.a.transfermarkt.technology/portrait/medium/982081-1724934562.jpg?lm=1
Elvis Bwomono,25,Uganda,St. Mirren,2023,2024,36,Premiership,https://img.a.transfermarkt.technology/portrait/medium/531840-1757767345.jpg?lm=1
Benjamin Kimpioka,24,Sweden,St. Johnstone,2023,2024,37,Premiership,https://img.a.transfermarkt.technology/portrait/medium/433652-1761756488.jpeg?lm=1
Caolan Boyd-Munce,24,Northern Ireland,St. Mirren,2022,2024,57,Premiership,https://img.a.transfermarkt.technology/portrait/medium/438086-1712328880.jpg?lm=1
Robin Pröpper,30,Netherlands,Rangers,2024,2024,25,Premiership,https://img.a.transfermarkt.technology/portrait/medium/202788-1629789110.jpg?lm=1
Elijah Campbell,19,England,Ross County,2024,2024,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/747598-1748629652.jpg?lm=1
Bobby Wales,19,Scotland,Kilmarnock FC,2024,2024,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/924850-1741779431.jpg?lm=1
Bobby Wales,17,Scotland,Kilmarnock FC,2022,2022,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/924850-1741779431.jpg?lm=1
Glenn Middleton,24,Scotland,Dundee United,2024,2024,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/344588-1596699928.jpg?lm=1
Glenn Middleton,22,Scotland,Dundee United,2022,2022,25,Premiership,https://img.a.transfermarkt.technology/portrait/medium/344588-1596699928.jpg?lm=1
Jack MacKenzie,24,Scotland,Aberdeen FC,2020,2024,79,Premiership,https://img.a.transfermarkt.technology/portrait/medium/512994-1697116201.jpg?lm=1
Greg Taylor,26,Scotland,Celtic,2019,2024,136,Premiership,https://img.a.transfermarkt.technology/portrait/medium/362562-1762637034.png?lm=1
Moses Ebiye,27,Nigeria,Motherwell FC,2023,2024,26,Premiership,https://img.a.transfermarkt.technology/portrait/medium/526361-1757768040.jpg?lm=1
Tony Watt,30,Scotland,Motherwell FC,2024,2024,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/132764-1670678159.png?lm=1
Tony Watt,27,Scotland,Motherwell FC,2019,2021,67,Premiership,https://img.a.transfermarkt.technology/portrait/medium/132764-1670678159.png?lm=1
Jason Holt,31,Scotland,St. Johnstone,2024,2024,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/105695-1570516946.jpg?lm=1
Jason Holt,26,Scotland,St. Johnstone,2019,2019,17,Premiership,https://img.a.transfermarkt.technology/portrait/medium/105695-1570516946.jpg?lm=1
Ianis Hagi,25,Romania,Rangers,2024,2024,23,Premiership,https://img.a.transfermarkt.technology/portrait/medium/282076-1761654746.jpg?lm=1
Ianis Hagi,23,Romania,Rangers,2019,2022,54,Premiership,https://img.a.transfermarkt.technology/portrait/medium/282076-1761654746.jpg?lm=1
Jordan McGhee,27,Scotland,Dundee FC,2023,2024,51,Premiership,https://img.a.transfermarkt.technology/portrait/medium/193881-1626167256.jpg?lm=1
Jordan McGhee,24,Scotland,Dundee FC,2021,2021,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/193881-1626167256.jpg?lm=1
Kevin Holt,31,Scotland,Dundee United,2024,2024,23,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dwight Gayle,34,England,Hibernian FC,2024,2024,23,Premiership,https://img.a.transfermarkt.technology/portrait/medium/196522-1491832035.jpg?lm=1
Lewis Neilson,21,Scotland,St. Johnstone,2024,2024,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/652633-1622032603.jpg?lm=1
Kyogo Furuhashi,29,Japan,Celtic,2021,2024,101,Premiership,https://img.a.transfermarkt.technology/portrait/medium/489463-1671709799.jpg?lm=1
Ziyad Larkeche,21,France,Dundee FC,2024,2024,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/618402-1582283466.jpg?lm=1
Jack Sanders,25,England,St. Johnstone,2024,2024,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/851990-1754567375.jpg?lm=1
Aston Oxborough,26,England,Motherwell FC,2024,2024,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/288948-1669032216.jpg?lm=1
Marvin Kaleta,19,DR Congo,Motherwell FC,2024,2024,21,Premiership,https://img.a.transfermarkt.technology/portrait/medium/883433-1758919886.jpg?lm=1
Jack Grieves,19,England,Ross County,2024,2024,21,Premiership,https://img.a.transfermarkt.technology/portrait/medium/974327-1757540884.jpg?lm=1
Musa Drammeh,22,Spain,Heart of Midl.,2024,2024,21,Premiership,https://img.a.transfermarkt.technology/portrait/medium/882708-1759240884.jpg?lm=1
Hyeok-kyu Kwon,23,"Korea, South",Hibernian FC,2024,2024,21,Premiership,https://img.a.transfermarkt.technology/portrait/medium/550957-1718724323.jpg?lm=1
Mykola Kukharevych,23,Ukraine,Hibernian FC,2024,2024,21,Premiership,https://img.a.transfermarkt.technology/portrait/medium/730126-1612035668.png?lm=1
Mykola Kukharevych,21,Ukraine,Hibernian FC,2022,2022,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/730126-1612035668.png?lm=1
Davor Zdravkovski,26,North Macedonia,Motherwell FC,2023,2024,43,Premiership,https://img.a.transfermarkt.technology/portrait/medium/344969-1757767750.jpg?lm=1
Kye Rowles,26,Australia,Heart of Midl.,2022,2024,72,Premiership,https://img.a.transfermarkt.technology/portrait/medium/399990-1740674501.jpg?lm=1
Adam Forrester,19,Scotland,Heart of Midl.,2024,2024,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/1026007-1731011691.jpg?lm=1
Slobodan Rubezic,24,Montenegro,Aberdeen FC,2023,2024,36,Premiership,https://img.a.transfermarkt.technology/portrait/medium/617460-1635318467.png?lm=1
David Babunski,30,North Macedonia,Dundee United,2024,2024,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/133628-1649968735.jpg?lm=1
Jamie McGrath,27,Ireland,Aberdeen FC,2023,2024,50,Premiership,https://img.a.transfermarkt.technology/portrait/medium/344107-1625663939.jpg?lm=1
Malachi Boateng,21,England,Heart of Midl.,2024,2024,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/703475-1731011503.jpg?lm=1
Innes Cameron,23,Scotland,Kilmarnock FC,2022,2024,41,Premiership,https://img.a.transfermarkt.technology/portrait/medium/450854-1758009488.png?lm=1
Innes Cameron,18,Scotland,Kilmarnock FC,2019,2019,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/450854-1758009488.png?lm=1
Innes Cameron,16,Scotland,Kilmarnock FC,2016,2017,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/450854-1758009488.png?lm=1
George Harmon,23,England,Ross County,2022,2024,70,Premiership,https://img.a.transfermarkt.technology/portrait/medium/504543-1671380711.jpg?lm=1
Dujon Sterling,24,England,Rangers,2023,2024,40,Premiership,https://img.a.transfermarkt.technology/portrait/medium/346315-1560934968.jpg?lm=1
Matt Smith,24,Wales,St. Johnstone,2023,2024,50,Premiership,https://img.a.transfermarkt.technology/portrait/medium/365877-1668521047.jpg?lm=1
Yan Dhanda,25,England,Heart of Midl.,2024,2024,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/332340-1731011849.jpg?lm=1
Robby McCrorie,26,Scotland,Kilmarnock FC,2024,2024,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/244260-1701543943.jpg?lm=1
Liam Donnelly,28,Northern Ireland,Kilmarnock FC,2022,2024,61,Premiership,https://img.a.transfermarkt.technology/portrait/medium/211121-1598512292.jpg?lm=1
Duk,24,Cape Verde,Aberdeen FC,2022,2024,81,Premiership,https://img.a.transfermarkt.technology/portrait/medium/535959-1681745685.jpg?lm=1
Daniel Oyegoke,21,England,Heart of Midl.,2024,2024,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/586984-1669114349.jpg?lm=1
Antonio Portales,28,Mexico,Dundee FC,2023,2024,36,Premiership,https://img.a.transfermarkt.technology/portrait/medium/334499-1726630839.png?lm=1
Matty Kennedy,29,Northern Ireland,Kilmarnock FC,2023,2024,50,Premiership,https://img.a.transfermarkt.technology/portrait/medium/132207-1624024119.jpg?lm=1
Matty Kennedy,17,Northern Ireland,Kilmarnock FC,2011,2012,14,Premiership,https://img.a.transfermarkt.technology/portrait/medium/132207-1624024119.jpg?lm=1
Kyle Vassell,31,Northern Ireland,Kilmarnock FC,2022,2024,60,Premiership,https://img.a.transfermarkt.technology/portrait/medium/293002-1666636053.jpg?lm=1
Harry Paton,26,Canada,Motherwell FC,2022,2024,44,Premiership,https://img.a.transfermarkt.technology/portrait/medium/395833-1762719516.jpg?lm=1
André Raymond,23,Trinidad and Tobago,St. Johnstone,2024,2024,17,Premiership,https://img.a.transfermarkt.technology/portrait/medium/902744-1749199934.jpg?lm=1
Rıdvan Yılmaz,23,Türkiye,Rangers,2022,2024,43,Premiership,https://img.a.transfermarkt.technology/portrait/medium/477930-1727381049.jpg?lm=1
Alex Samuel,28,Wales,Ross County,2021,2024,41,Premiership,https://img.a.transfermarkt.technology/portrait/medium/203869-1553698880.jpg?lm=1
Ross Docherty,31,Scotland,Dundee United,2024,2024,17,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Louis Moult,32,England,Dundee United,2024,2024,17,Premiership,https://img.a.transfermarkt.technology/portrait/medium/125561-1669032138.jpg?lm=1
Trevor Carson,36,Northern Ireland,Dundee FC,2023,2024,42,Premiership,https://img.a.transfermarkt.technology/portrait/medium/41131-1517405180.jpg?lm=1
Nathan Moriah-Welsh,22,Guyana,Hibernian FC,2023,2024,26,Premiership,https://img.a.transfermarkt.technology/portrait/medium/655139-1732644653.jpg?lm=1
Scott Allardice,26,Scotland,Ross County,2023,2024,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ryan Leak,26,Wales,Ross County,2023,2024,44,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Michee Efete,27,DR Congo,Ross County,2023,2024,28,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Joe Newell,31,England,Hibernian FC,2019,2024,146,Premiership,https://img.a.transfermarkt.technology/portrait/medium/185342-1624008937.jpg?lm=1
Leon Balogun,36,Nigeria,Rangers,2023,2024,28,Premiership,https://img.a.transfermarkt.technology/portrait/medium/56100-1689170546.jpg?lm=1
Leon Balogun,33,Nigeria,Rangers,2020,2021,37,Premiership,https://img.a.transfermarkt.technology/portrait/medium/56100-1689170546.jpg?lm=1
Aaron Essel,18,Ghana,St. Johnstone,2024,2024,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/883168-1708528159.jpg?lm=1
Ross Doohan,26,Scotland,Aberdeen FC,2024,2024,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/285283-1596623948.jpg?lm=1
Aidan Denholm,20,Scotland,Ross County,2024,2024,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/746997-1757533470.jpg?lm=1
Jordan Amissah,22,Ghana,Ross County,2024,2024,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/385412-1678379004.jpg?lm=1
Ross Graham,23,Scotland,Dundee United,2024,2024,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/396563-1622032363.jpg?lm=1
Ross Graham,21,Scotland,Dundee United,2021,2022,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/396563-1622032363.jpg?lm=1
Pape Habib Guèye,24,Senegal,Aberdeen FC,2023,2024,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/585339-1759931569.jpg?lm=1
Kyle Cameron,27,Scotland,St. Johnstone,2024,2024,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/258881-1756930597.jpg?lm=1
Kieran O'Hara,28,Ireland,Kilmarnock FC,2023,2024,17,Premiership,https://img.a.transfermarkt.technology/portrait/medium/289791-1757766895.jpg?lm=1
Tom Lawrence,30,Wales,Rangers,2022,2024,40,Premiership,https://img.a.transfermarkt.technology/portrait/medium/229970-1727380895.jpg?lm=1
Ross Laidlaw,31,Scotland,Ross County,2019,2024,129,Premiership,https://img.a.transfermarkt.technology/portrait/medium/150212-1626338259.jpg?lm=1
Peter Ambrose,22,Nigeria,Aberdeen FC,2024,2024,14,Premiership,https://img.a.transfermarkt.technology/portrait/medium/971137-1641499751.jpeg?lm=1
Josh Rae,23,Scotland,St. Johnstone,2024,2024,14,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Bozo Mikulic,27,Croatia,St. Johnstone,2024,2024,14,Premiership,https://img.a.transfermarkt.technology/portrait/medium/334839-1681398406.png?lm=1
Curtis Main,32,England,Dundee FC,2023,2024,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/77715-1697283431.jpg?lm=1
Richard Odada,23,Kenya,Dundee United,2024,2024,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/675238-1678994629.jpg?lm=1
Ross McCausland,21,Northern Ireland,Rangers,2023,2024,37,Premiership,https://img.a.transfermarkt.technology/portrait/medium/624266-1699604822.jpg?lm=1
Josef Bursik,23,England,Hibernian FC,2024,2024,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/491737-1692525264.jpg?lm=1
Marvin Ekpiteta,28,England,Hibernian FC,2024,2024,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/570768-1680776474.jpg?lm=1
Barry Douglas,34,Scotland,St. Johnstone,2024,2024,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/91854-1671294451.png?lm=1
Zach Robinson,22,England,Motherwell FC,2024,2024,12,Premiership,https://img.a.transfermarkt.technology/portrait/medium/727132-1612879616.jpg?lm=1
Jack Burroughs,23,Scotland,Kilmarnock FC,2024,2024,12,Premiership,https://img.a.transfermarkt.technology/portrait/medium/630076-1628698635.jpg?lm=1
Jeppe Okkels,24,Denmark,Aberdeen FC,2024,2024,12,Premiership,https://img.a.transfermarkt.technology/portrait/medium/345591-1687875944.jpg?lm=1
Zach Hemming,24,England,St. Mirren,2023,2024,45,Premiership,https://img.a.transfermarkt.technology/portrait/medium/457528-1755116550.jpg?lm=1
Alex Iacovitti,26,Scotland,St. Mirren,2024,2024,12,Premiership,https://img.a.transfermarkt.technology/portrait/medium/287051-1626338800.jpg?lm=1
Stuart Findlay,28,Scotland,Kilmarnock FC,2023,2024,44,Premiership,https://img.a.transfermarkt.technology/portrait/medium/165334-1646139593.jpg?lm=1
Stuart Findlay,24,Scotland,Kilmarnock FC,2017,2020,94,Premiership,https://img.a.transfermarkt.technology/portrait/medium/165334-1646139593.jpg?lm=1
Stuart Findlay,19,Scotland,Kilmarnock FC,2015,2015,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/165334-1646139593.jpg?lm=1
Rudi Molotnikov,18,Scotland,Hibernian FC,2023,2024,14,Premiership,https://img.a.transfermarkt.technology/portrait/medium/948916-1757442490.jpg?lm=1
Nohan Kenneh,21,Liberia,Ross County,2024,2024,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/581677-1664871452.jpg?lm=1
Álex Valle,20,Spain,Celtic,2024,2024,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/709957-1757603064.jpg?lm=1
Vicente Besuijen,23,Netherlands,Aberdeen FC,2024,2024,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/412954-1697115708.jpg?lm=1
Vicente Besuijen,21,Netherlands,Aberdeen FC,2021,2022,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/412954-1697115708.jpg?lm=1
James Scott,23,Scotland,St. Mirren,2023,2024,18,Premiership,https://img.a.transfermarkt.technology/portrait/medium/443726-1634026402.jpg?lm=1
Victor Loturi,23,Canada,Ross County,2022,2024,58,Premiership,https://img.a.transfermarkt.technology/portrait/medium/670119-1740597252.jpg?lm=1
Kieran Phillips,24,England,Ross County,2024,2024,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/610850-1720171883.jpg?lm=1
Shane Blaney,25,Ireland,Motherwell FC,2022,2024,34,Premiership,https://img.a.transfermarkt.technology/portrait/medium/532460-1757538736.jpg?lm=1
Eamonn Brophy,28,Scotland,Ross County,2023,2024,32,Premiership,https://img.a.transfermarkt.technology/portrait/medium/265513-1624880512.jpg?lm=1
Sam Curtis,18,Ireland,St. Johnstone,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/741267-1713863479.jpg?lm=1
George Robesten,18,England,Ross County,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Clinton Nsiala,20,France,Rangers,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/910175-1744314087.jpg?lm=1
Ross Sinclair,23,Scotland,St. Johnstone,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/412741-1621258181.jpg?lm=1
Dominic Thompson,23,England,Motherwell FC,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/503688-1596444453.jpg?lm=1
Jota,25,Portugal,Celtic,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/329812-1688393694.jpg?lm=1
Jota,23,Portugal,Celtic,2021,2022,53,Premiership,https://img.a.transfermarkt.technology/portrait/medium/329812-1688393694.jpg?lm=1
Andy Fisher,26,England,St. Johnstone,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/359199-1650391958.jpg?lm=1
Steve Seddon,26,England,Motherwell FC,2024,2024,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/564049-1752747679.jpg?lm=1
Liam Boyce,33,Northern Ireland,Heart of Midl.,2021,2024,54,Premiership,https://img.a.transfermarkt.technology/portrait/medium/117793-1731012098.jpg?lm=1
Liam Boyce,28,Northern Ireland,Heart of Midl.,2019,2019,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/117793-1731012098.jpg?lm=1
Taylor Steven,19,Scotland,St. Johnstone,2023,2024,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Owen Oseni,21,Ireland,St. Mirren,2024,2024,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/980339-1752174731.jpg?lm=1
Jonathan Tomkinson,22,United States,Ross County,2024,2024,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/696762-1639243775.jpg?lm=1
Luke Armstrong,27,England,Motherwell FC,2024,2024,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Sam Nicholson,29,Scotland,Motherwell FC,2023,2024,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/169573-1678127862.jpg?lm=1
Jeffrey Schlupp,31,Ghana,Celtic,2024,2024,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/157506-1700672108.jpg?lm=1
Gary Mackay-Steven,33,Scotland,Kilmarnock FC,2023,2024,16,Premiership,https://img.a.transfermarkt.technology/portrait/medium/78961-1583676774.jpg?lm=1
Jair Tavares,23,Portugal,Hibernian FC,2022,2024,41,Premiership,https://img.a.transfermarkt.technology/portrait/medium/479641-1656922382.jpg?lm=1
Luis Palma,24,Honduras,Celtic,2023,2024,32,Premiership,https://img.a.transfermarkt.technology/portrait/medium/539043-1758475441.png?lm=1
Oday Dabbagh,25,Palestine,Aberdeen FC,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/561217-1693901384.jpg?lm=1
Daniels Balodis,26,Latvia,St. Johnstone,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/342151-1726498933.png?lm=1
Kai Andrews,17,Wales,Motherwell FC,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/965924-1709162331.jpg?lm=1
Stephen Duke-McKenna,23,Guyana,St. Johnstone,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/503731-1701545105.jpg?lm=1
Gerald Taylor,23,Costa Rica,Heart of Midl.,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/976129-1715904564.png?lm=1
Zach Mitchell,19,England,St. Johnstone,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/796307-1755072189.jpg?lm=1
Josh McPake,22,Scotland,St. Johnstone,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ryan Alebiosu,22,England,St. Mirren,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/610649-1663332185.jpg?lm=1
Ruari Paton,23,Ireland,Dundee United,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/482801-1721318945.jpg?lm=1
Calem Nieuwenhof,23,Australia,Heart of Midl.,2023,2024,33,Premiership,https://img.a.transfermarkt.technology/portrait/medium/734487-1685083510.jpg?lm=1
Allan Campbell,25,Scotland,Dundee United,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/347619-1558966172.jpg?lm=1
Sander Kartum,28,Norway,Heart of Midl.,2024,2024,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/437852-1712100555.jpg?lm=1
Barrie McKay,29,Scotland,Heart of Midl.,2021,2024,76,Premiership,https://img.a.transfermarkt.technology/portrait/medium/208934-1731012295.jpg?lm=1
Víctor Griffith,23,Panama,St. Johnstone,2024,2024,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/496062-1727469089.jpg?lm=1
