team_name,logo_url
Liverpool,https://tmssl.akamaized.net//images/wappen/small/31.png?lm=1727873452
Livingston FC,https://tmssl.akamaized.net//images/wappen/small/1241.png?lm=1422899840
Lucchese,https://tmssl.akamaized.net//images/wappen/small/1253_1721712206.png?lm=1721712206
Luton,https://tmssl.akamaized.net//images/wappen/small/1031.png?lm=1457723228
Malatyaspor,https://tmssl.akamaized.net//images/wappen/small/1264.png?lm=1441755509
Man City,https://tmssl.akamaized.net//images/wappen/small/281.png?lm=1467356331
Man Utd,https://tmssl.akamaized.net//images/wappen/small/985.png?lm=1457975903
Manisaspor,https://tmssl.akamaized.net//images/wappen/small/1267.png?lm=1415444581
Mantova,https://tmssl.akamaized.net//images/wappen/small/2581.png?lm=1719392715
Mersin IY,https://tmssl.akamaized.net//images/wappen/small/3216_1658748864.png?lm=1658748864
Messina,https://tmssl.akamaized.net//images/wappen/small/1104_1584974256.png?lm=1584974256
Messina Peloro,https://tmssl.akamaized.net//images/wappen/small/1104_1584974243.png?lm=1584974243
Middlesbrough,https://tmssl.akamaized.net//images/wappen/small/641.png?lm=1697546042
Milan,https://tmssl.akamaized.net//images/wappen/small/5.png?lm=1605166627
Modena,https://tmssl.akamaized.net//images/wappen/small/1385_1553604636.png?lm=1553604636
Monza,https://tmssl.akamaized.net//images/wappen/small/2919.png?lm=1562072734
Motherwell FC,https://tmssl.akamaized.net//images/wappen/small/987.png?lm=1632586564
Napoli,https://tmssl.akamaized.net//images/wappen/small/6195.png?lm=1753167643
Newcastle,https://tmssl.akamaized.net//images/wappen/small/762.png?lm=1472921161
Norwich,https://tmssl.akamaized.net//images/wappen/small/1123_1658217232.png?lm=1658217233
Nott'm Forest,https://tmssl.akamaized.net//images/wappen/small/703.png?lm=1598890289
Novara,https://tmssl.akamaized.net//images/wappen/small/6692_1631256400.png?lm=1631256400
Oldham Athletic,https://tmssl.akamaized.net//images/wappen/small/1078_1402610768.png?lm=1402610766
Orduspor,https://tmssl.akamaized.net//images/wappen/small/2323.png?lm=1411311477
Osmanlispor FK,https://tmssl.akamaized.net//images/wappen/small/2944_1599575043.png?lm=1599575043
Padova,https://tmssl.akamaized.net//images/wappen/small/3037_1436517254.png?lm=1436517254
Palermo,https://tmssl.akamaized.net//images/wappen/small/458.png?lm=1701339000
Parma,https://tmssl.akamaized.net//images/wappen/small/130.png?lm=1530945992
Partick Thistle,https://tmssl.akamaized.net//images/wappen/small/2760.png?lm=1416262803
Pendikspor,https://tmssl.akamaized.net//images/wappen/small/3209.png?lm=1753361006
Perugia,https://tmssl.akamaized.net//images/wappen/small/839.png?lm=1438548482
Pescara,https://tmssl.akamaized.net//images/wappen/small/2921_1661962562.png?lm=1661962562
Petrolofisi,https://tmssl.akamaized.net//images/wappen/small/23766.png?lm=1441251436
Piacenza,https://tmssl.akamaized.net//images/wappen/small/1408.png?lm=1438074822
Pisa,https://tmssl.akamaized.net//images/wappen/small/4172.png?lm=1693294828
Pistoiese,https://tmssl.akamaized.net//images/wappen/small/1307_1553504875.png?lm=1553504875
Pordenone,https://tmssl.akamaized.net//images/wappen/small/21331_1740250839.png?lm=1740250839
Portosummaga,https://tmssl.akamaized.net//images/wappen/small/15374_1584440447.png?lm=1584440447
Portsmouth,https://tmssl.akamaized.net//images/wappen/small/1020_1436048895.png?lm=1436048895
Pro Vercelli,https://tmssl.akamaized.net//images/wappen/small/26789.png?lm=1520934045
QPR,https://tmssl.akamaized.net//images/wappen/small/1039_1464681022.png?lm=1464681022
Rangers,https://tmssl.akamaized.net//images/wappen/small/124.png?lm=1657628093
Ravenna,https://tmssl.akamaized.net//images/wappen/small/1105_1558536701.png?lm=1558536701
Reading,https://tmssl.akamaized.net//images/wappen/small/1032.png?lm=1457723329
Reggiana,https://tmssl.akamaized.net//images/wappen/small/5621_1447266364.png?lm=1447266364
Reggina,https://tmssl.akamaized.net//images/wappen/small/1386_1461656655.png?lm=1461656655
Rimini,https://tmssl.akamaized.net//images/wappen/small/4111_1435075645.png?lm=1435075645
Roma,https://tmssl.akamaized.net//images/wappen/small/12.png?lm=1751979202
Ross County,https://tmssl.akamaized.net//images/wappen/small/2759.png?lm=1411570059
SPAL,https://tmssl.akamaized.net//images/wappen/small/2722.png?lm=1626441491
Sakaryaspor,https://tmssl.akamaized.net//images/wappen/small/2463.png?lm=1753361664
Salernitana,https://tmssl.akamaized.net//images/wappen/small/380.png?lm=1601390035
Sampdoria,https://tmssl.akamaized.net//images/wappen/small/1038.png?lm=1520934353
Samsunspor,https://tmssl.akamaized.net//images/wappen/small/152.png?lm=1753432411
Sariyer,https://tmssl.akamaized.net//images/wappen/small/518.png?lm=1753361887
Sassuolo,https://tmssl.akamaized.net//images/wappen/small/6574.png?lm=1755894334
Savoia,https://tmssl.akamaized.net//images/wappen/small/4341_1448352530.png?lm=1448352530
Sekerspor,https://tmssl.akamaized.net//images/wappen/small/5743_1558241036.png?lm=1558241036
Sheff Utd,https://tmssl.akamaized.net//images/wappen/small/350.png?lm=1409254138
Sheff Wed,https://tmssl.akamaized.net//images/wappen/small/1035_1456424432.png?lm=1456424432
Siirt Jetpa,https://tmssl.akamaized.net//images/wappen/small/1291_1444084841.png?lm=1444084841
Sivasspor,https://tmssl.akamaized.net//images/wappen/small/2381.png?lm=1753360079
