team_name,logo_url
CD Alcoyano,https://tmssl.akamaized.net//images/wappen/small/11259.png?lm=1611225345
CD Badajoz,https://tmssl.akamaized.net//images/wappen/small/2923_1468173734.png?lm=1468173734
CD Guadalajara,https://tmssl.akamaized.net//images/wappen/small/16576.png?lm=1754924420
CD Leganés,https://tmssl.akamaized.net//images/wappen/small/1244.png?lm=1422972468
CD Logroñés,https://tmssl.akamaized.net//images/wappen/small/236.png?lm=1566636414
CD Lugo,https://tmssl.akamaized.net//images/wappen/small/11000.png?lm=1405933427
CD Mirandés,https://tmssl.akamaized.net//images/wappen/small/13222.png?lm=1407484616
CD Málaga,https://tmssl.akamaized.net//images/wappen/small/1084_1474533884.png?lm=1474533884
CD Numancia,https://tmssl.akamaized.net//images/wappen/small/2296.png?lm=1438505132
CD Orense,https://tmssl.akamaized.net//images/wappen/small/2725.png?lm=1472936938
CD Ourense,https://tmssl.akamaized.net//images/wappen/small/2725.png?lm=1472936938
CD Tenerife,https://tmssl.akamaized.net//images/wappen/small/648.png?lm=1578091884
CD Toledo,https://tmssl.akamaized.net//images/wappen/small/2929.png?lm=1649076056
CE Sabadell,https://tmssl.akamaized.net//images/wappen/small/11422_1642225037.png?lm=1642225037
CF Estrela,https://tmssl.akamaized.net//images/wappen/small/2431_1642764876.png?lm=1642764876
CF Fuenlabrada,https://tmssl.akamaized.net//images/wappen/small/16486.png?lm=1620472325
CP Mérida,https://tmssl.akamaized.net//images/wappen/small/38011.png?lm=1438119458
CS Sedan,https://tmssl.akamaized.net//images/wappen/small/1081_1594917471.png?lm=1594917423
Campomaiorense,https://tmssl.akamaized.net//images/wappen/small/59.png?lm=1721511988
Cannes,https://tmssl.akamaized.net//images/wappen/small/895_1675856504.png?lm=1675856505
Casa Pia,https://tmssl.akamaized.net//images/wappen/small/3268.png?lm=1742856850
Castellón,https://tmssl.akamaized.net//images/wappen/small/2502.png?lm=1648726491
Celta de Vigo,https://tmssl.akamaized.net//images/wappen/small/940.png?lm=1406966406
Cercle Dijon,https://tmssl.akamaized.net//images/wappen/small/30607_1485794268.png?lm=1485794268
Chamois Niort,https://tmssl.akamaized.net//images/wappen/small/1161_1676507812.png?lm=1676507812
Chaves,https://tmssl.akamaized.net//images/wappen/small/3325.png?lm=1416392512
Ciudad Murcia,https://tmssl.akamaized.net//images/wappen/small/4053.png?lm=1457444393
Clermont FA,https://tmssl.akamaized.net//images/wappen/small/3524_1604224579.png?lm=1604224579
Clermont Foot,https://tmssl.akamaized.net//images/wappen/small/3524.png?lm=1625739356
Coimbra,https://tmssl.akamaized.net//images/wappen/small/2990.png?lm=1416391647
Concarneau,https://tmssl.akamaized.net//images/wappen/small/21688.png?lm=1498671769
CyD Leonesa,https://tmssl.akamaized.net//images/wappen/small/4542.png?lm=1517666376
Cádiz CF,https://tmssl.akamaized.net//images/wappen/small/2687.png?lm=1683542431
Córdoba CF,https://tmssl.akamaized.net//images/wappen/small/993.png?lm=1458766826
Dep. La Coruña,https://tmssl.akamaized.net//images/wappen/small/897.png?lm=1563373966
Desportivo Aves,https://tmssl.akamaized.net//images/wappen/small/3336.png?lm=1534502701
Dijon,https://tmssl.akamaized.net//images/wappen/small/2969_1485794193.png?lm=1485794193
Elche CF,https://tmssl.akamaized.net//images/wappen/small/1531.png?lm=1421955260
Eldense,https://tmssl.akamaized.net//images/wappen/small/12567.png?lm=1689604234
Entente Chaumont,https://tmssl.akamaized.net//images/wappen/small/35561_1614691106.png?lm=1614691106
Espanyol,https://tmssl.akamaized.net//images/wappen/small/714.png?lm=1406966369
Español,https://tmssl.akamaized.net//images/wappen/small/714.png?lm=1406966369
Espinho,https://tmssl.akamaized.net//images/wappen/small/3265.png?lm=1486317153
Estoril,https://tmssl.akamaized.net//images/wappen/small/1465.png?lm=1534340702
Estrela Amadora,https://tmssl.akamaized.net//images/wappen/small/2431.png?lm=1743687810
Extremadura,https://tmssl.akamaized.net//images/wappen/small/811.png?lm=1468151471
FC Andorra,https://tmssl.akamaized.net//images/wappen/small/10718.png?lm=1652807647
FC Annecy,https://tmssl.akamaized.net//images/wappen/small/30204_1655768659.png?lm=1655768659
FC Cartagena,https://tmssl.akamaized.net//images/wappen/small/7077.png?lm=1707084533
FC Chambly Oise,https://tmssl.akamaized.net//images/wappen/small/35012.png?lm=1578222056
FC Grenoble I.,https://tmssl.akamaized.net//images/wappen/small/1290_1662147966.png?lm=1662147967
FC Gueugnon,https://tmssl.akamaized.net//images/wappen/small/1397_1676507212.png?lm=1676507213
FC Istres,https://tmssl.akamaized.net//images/wappen/small/2580_1486126605.png?lm=1486126605
FC Lorient,https://tmssl.akamaized.net//images/wappen/small/1158_1676506956.png?lm=1676506956
FC Martigues,https://tmssl.akamaized.net//images/wappen/small/1165_1486466946.png?lm=1486466946
FC Metz,https://tmssl.akamaized.net//images/wappen/small/347_1622201271.png?lm=1622201272
FC Nantes,https://tmssl.akamaized.net//images/wappen/small/995_1561965773.png?lm=1561965773
FC Rouen 1899,https://tmssl.akamaized.net//images/wappen/small/1564_1487600560.png?lm=1487600560
FC Sochaux,https://tmssl.akamaized.net//images/wappen/small/750_1486656734.png?lm=1486656734
FC Sète 34,https://tmssl.akamaized.net//images/wappen/small/3520.png?lm=1620761688
FC Tours,https://tmssl.akamaized.net//images/wappen/small/3161_1486568512.png?lm=1486568512
Famalicão,https://tmssl.akamaized.net//images/wappen/small/3329.png?lm=1737563329
Farense,https://tmssl.akamaized.net//images/wappen/small/4294.png?lm=1550150253
Feirense,https://tmssl.akamaized.net//images/wappen/small/3349.png?lm=1469968627
Felgueiras,https://tmssl.akamaized.net//images/wappen/small/1701.png?lm=1548960670
G. Ajaccio,https://tmssl.akamaized.net//images/wappen/small/3558_1486565868.png?lm=1486565868
G. Bordeaux,https://tmssl.akamaized.net//images/wappen/small/40_1486567266.png?lm=1486567266
Getafe,https://tmssl.akamaized.net//images/wappen/small/3709.png?lm=1408655116
Gil Vicente,https://tmssl.akamaized.net//images/wappen/small/2424.png?lm=1624283300
Gimnàstic,https://tmssl.akamaized.net//images/wappen/small/5648.png?lm=1437940874
Girona,https://tmssl.akamaized.net//images/wappen/small/12321.png?lm=1730455718
Granada 74,https://tmssl.akamaized.net//images/wappen/small/3896.png?lm=1468167677
Granada CF,https://tmssl.akamaized.net//images/wappen/small/16795_1403471872.png?lm=1403471872
Grenoble,https://tmssl.akamaized.net//images/wappen/small/1290_1662147912.png?lm=1662147913
Guingamp,https://tmssl.akamaized.net//images/wappen/small/855_1676570058.png?lm=1676570059
Hércules CF,https://tmssl.akamaized.net//images/wappen/small/7971.png?lm=1437942824
LB Châteauroux,https://tmssl.akamaized.net//images/wappen/small/1175_1676507661.png?lm=1676507662
La Roche Vendée,https://tmssl.akamaized.net//images/wappen/small/3541_1688561723.png?lm=1688561723
Le Havre AC,https://tmssl.akamaized.net//images/wappen/small/738_1486129664.png?lm=1486129664
Le Mans FC,https://tmssl.akamaized.net//images/wappen/small/1164.png?lm=1459583517
Le Mans UC 72,https://tmssl.akamaized.net//images/wappen/small/1164_1676560082.png?lm=1676560082
Leiria,https://tmssl.akamaized.net//images/wappen/small/2639_1721474438.png?lm=1721474439
Leixões,https://tmssl.akamaized.net//images/wappen/small/3345.png?lm=1508851080
Lens,https://tmssl.akamaized.net//images/wappen/small/826_1486128530.png?lm=1486128530
Levante,https://tmssl.akamaized.net//images/wappen/small/3368_1438290220.png?lm=1438290220
Leça,https://tmssl.akamaized.net//images/wappen/small/3267.png?lm=1615321239
Lib.-St.-Seurin,https://tmssl.akamaized.net//images/wappen/small/2968_1485607313.png?lm=1485607313
Lille,https://tmssl.akamaized.net//images/wappen/small/1082_1405368710.png?lm=1405368710
Lorca Deportiva,https://tmssl.akamaized.net//images/wappen/small/7972.png?lm=1514309668
Lorca FC,https://tmssl.akamaized.net//images/wappen/small/34559.png?lm=1469179266
Louh.-Cuiseaux,https://tmssl.akamaized.net//images/wappen/small/619_1486125471.png?lm=1486125471
Lyon,https://tmssl.akamaized.net//images/wappen/small/1041_1656668888.png?lm=1656668889
Marseille,https://tmssl.akamaized.net//images/wappen/small/244_1403785851.png?lm=1403785851
Marítimo,https://tmssl.akamaized.net//images/wappen/small/1301.png?lm=1656600130
Monaco,https://tmssl.akamaized.net//images/wappen/small/162_1405354455.png?lm=1405354455
Montpellier,https://tmssl.akamaized.net//images/wappen/small/969_1720105245.png?lm=1720105247
Moreirense,https://tmssl.akamaized.net//images/wappen/small/979.png?lm=1552324606
Mulhouse S-A,https://tmssl.akamaized.net//images/wappen/small/1774_1486657611.png?lm=1486657611
Málaga B,https://tmssl.akamaized.net//images/wappen/small/5649.png?lm=1749674822
Málaga CF,https://tmssl.akamaized.net//images/wappen/small/1084.png?lm=1749674822
Mérida CP,https://tmssl.akamaized.net//images/wappen/small/38011.png?lm=1438119458
Nacional,https://tmssl.akamaized.net//images/wappen/small/982.png?lm=1549988602
Naval 1º de Maio,https://tmssl.akamaized.net//images/wappen/small/4814_1701989895.png?lm=1701989895
Nice,https://tmssl.akamaized.net//images/wappen/small/417_1485859639.png?lm=1485859639
Nîmes Olympique,https://tmssl.akamaized.net//images/wappen/small/1160_1486477017.png?lm=1486477017
O Charleville,https://tmssl.akamaized.net//images/wappen/small/6333.png?lm=1463176212
Ol. Avignon,https://tmssl.akamaized.net//images/wappen/small/23341_1486122630.png?lm=1486122630
Olhanense,https://tmssl.akamaized.net//images/wappen/small/4750.png?lm=1436016599
Olympique Alès,https://tmssl.akamaized.net//images/wappen/small/2618_1489139840.png?lm=1489139840
Orihuela Dep.,https://tmssl.akamaized.net//images/wappen/small/42909.png?lm=1438341331
PSG,https://tmssl.akamaized.net//images/wappen/small/583_1402764182.png?lm=1402764182
Palamós CF,https://tmssl.akamaized.net//images/wappen/small/10744.png?lm=1436950578
Paris FC,https://tmssl.akamaized.net//images/wappen/small/10004.png?lm=1411995262
Pau FC,https://tmssl.akamaized.net//images/wappen/small/3166_1652729422.png?lm=1652729422
Paços Ferreira,https://tmssl.akamaized.net//images/wappen/small/2995.png?lm=1578477741
Penafiel,https://tmssl.akamaized.net//images/wappen/small/3327.png?lm=1529665673
Perpignan,https://tmssl.akamaized.net//images/wappen/small/8950_1487599723.png?lm=1487599723
Poli Ejido,https://tmssl.akamaized.net//images/wappen/small/606.png?lm=1436287722
Ponferradina,https://tmssl.akamaized.net//images/wappen/small/4032.png?lm=1625561266
Pontevedra CF,https://tmssl.akamaized.net//images/wappen/small/5650.png?lm=1732278110
Portimonense,https://tmssl.akamaized.net//images/wappen/small/7378.png?lm=1665922885
Porto,https://tmssl.akamaized.net//images/wappen/small/720_1405341187.png?lm=1405341187
QRM,https://tmssl.akamaized.net//images/wappen/small/7124.png?lm=1529961195
Quevilly Rouen,https://tmssl.akamaized.net//images/wappen/small/7124_1529961229.png?lm=1529961230
R. Majadahonda,https://tmssl.akamaized.net//images/wappen/small/13702.png?lm=1480869902
R. Strasbourg,https://tmssl.akamaized.net//images/wappen/small/667_1427230828.png?lm=1427230828
RC Ancenis,https://tmssl.akamaized.net//images/wappen/small/30198.png?lm=1449920528
RCD Coruña,https://tmssl.akamaized.net//images/wappen/small/897.png?lm=1563373966
RCD Mallorca,https://tmssl.akamaized.net//images/wappen/small/237.png?lm=1407484750
RCD Mallorca B,https://tmssl.akamaized.net//images/wappen/small/8494.png?lm=1407484750
RM Castilla,https://tmssl.akamaized.net//images/wappen/small/6767.png?lm=1729684474
Racing,https://tmssl.akamaized.net//images/wappen/small/630.png?lm=1407484479
Racing Ferrol,https://tmssl.akamaized.net//images/wappen/small/1176.png?lm=1702049971
Rayo Vallecano,https://tmssl.akamaized.net//images/wappen/small/367_1653488532.png?lm=1653488532
Real Avilés,https://tmssl.akamaized.net//images/wappen/small/20844_1578131105.png?lm=1578131105
Real Betis,https://tmssl.akamaized.net//images/wappen/small/150.png?lm=1663358526
Real Burgos,https://tmssl.akamaized.net//images/wappen/small/57429.png?lm=1481750759
Real Jaén CF,https://tmssl.akamaized.net//images/wappen/small/666.png?lm=1437977370
Real Madrid,https://tmssl.akamaized.net//images/wappen/small/418_1400793229.png?lm=1400793227
Real Madrid B,https://tmssl.akamaized.net//images/wappen/small/6767.png?lm=1729684474
Real Murcia,https://tmssl.akamaized.net//images/wappen/small/171.png?lm=1649076153
Real Oviedo,https://tmssl.akamaized.net//images/wappen/small/2497.png?lm=1417193316
Real Sociedad,https://tmssl.akamaized.net//images/wappen/small/681.png?lm=1614795530
Real Sociedad B,https://tmssl.akamaized.net//images/wappen/small/9899.png?lm=1614795531
Real Unión,https://tmssl.akamaized.net//images/wappen/small/12405.png?lm=1437943370
Real Valladolid,https://tmssl.akamaized.net//images/wappen/small/366_1656338955.png?lm=1656338955
Real Zaragoza,https://tmssl.akamaized.net//images/wappen/small/142_1405878026.png?lm=1405878026
Recr. Huelva,https://tmssl.akamaized.net//images/wappen/small/2867.png?lm=1437976746
Red Star FC,https://tmssl.akamaized.net//images/wappen/small/1154.png?lm=1609759172
Reus Deportiu,https://tmssl.akamaized.net//images/wappen/small/13225.png?lm=1437940733
Rio Ave,https://tmssl.akamaized.net//images/wappen/small/2425.png?lm=1516613968
Rodez AF,https://tmssl.akamaized.net//images/wappen/small/11273_1498251895.png?lm=1498251895
Rouen,https://tmssl.akamaized.net//images/wappen/small/1564_1487600973.png?lm=1487600973
SAS Epinal,https://tmssl.akamaized.net//images/wappen/small/10838_1676507114.png?lm=1676507114
SC Bastia,https://tmssl.akamaized.net//images/wappen/small/595_1486472959.png?lm=1486472960
SC Toulon 83,https://tmssl.akamaized.net//images/wappen/small/494.png?lm=1716181172
SC Toulon Var,https://tmssl.akamaized.net//images/wappen/small/494_1485352583.png?lm=1485352583
SD Amorebieta,https://tmssl.akamaized.net//images/wappen/small/16575.png?lm=1542477166
SD Compostela,https://tmssl.akamaized.net//images/wappen/small/2855.png?lm=1620472465
SD Eibar,https://tmssl.akamaized.net//images/wappen/small/1533.png?lm=1722693682
SD Huesca,https://tmssl.akamaized.net//images/wappen/small/5358.png?lm=1726751837
SEC Bastia,https://tmssl.akamaized.net//images/wappen/small/595_1486473063.png?lm=1486473063
SM Caen,https://tmssl.akamaized.net//images/wappen/small/1162_1483609041.png?lm=1483609041
Saint-Quentin,https://tmssl.akamaized.net//images/wappen/small/12276.png?lm=1596816879
Saint-Étienne,https://tmssl.akamaized.net//images/wappen/small/618_1656350342.png?lm=1656350342
Salgueiros,https://tmssl.akamaized.net//images/wappen/small/2434.png?lm=1486317008
Santa Clara,https://tmssl.akamaized.net//images/wappen/small/2423_1718909310.png?lm=1718909310
Sestao,https://tmssl.akamaized.net//images/wappen/small/42873.png?lm=1457444403
Sevilla Atl.,https://tmssl.akamaized.net//images/wappen/small/8519.png?lm=1625756034
Sevilla FC,https://tmssl.akamaized.net//images/wappen/small/368.png?lm=1730896593
Sporting,https://tmssl.akamaized.net//images/wappen/small/336_1405342726.png?lm=1405342726
Sporting Gijón,https://tmssl.akamaized.net//images/wappen/small/2448.png?lm=1761728606
Stade Brestois,https://tmssl.akamaized.net//images/wappen/small/3911_1485792438.png?lm=1485792439
Stade Briochin,https://tmssl.akamaized.net//images/wappen/small/1777_1676507313.png?lm=1676507313
Stade Lavallois,https://tmssl.akamaized.net//images/wappen/small/1080_1486472204.png?lm=1486472204
Stade Poitevin,https://tmssl.akamaized.net//images/wappen/small/30293_1676559514.png?lm=1676559514
Stade Reims,https://tmssl.akamaized.net//images/wappen/small/1421_1402764827.png?lm=1402764827
Stade Rennais,https://tmssl.akamaized.net//images/wappen/small/273_1632158061.png?lm=1632158062
Terrassa FC,https://tmssl.akamaized.net//images/wappen/small/1881.png?lm=1733268214
Tirsense,https://tmssl.akamaized.net//images/wappen/small/2459.png?lm=1707826474
Tondela,https://tmssl.akamaized.net//images/wappen/small/7179.png?lm=1506427804
Toulouse,https://tmssl.akamaized.net//images/wappen/small/415_1486376465.png?lm=1486376465
Tours FC,https://tmssl.akamaized.net//images/wappen/small/3161_1751880455.png?lm=1751880456
Trofense,https://tmssl.akamaized.net//images/wappen/small/3348.png?lm=1556097090
Troyes,https://tmssl.akamaized.net//images/wappen/small/1095_1486124019.png?lm=1486124019
UCAM Murcia,https://tmssl.akamaized.net//images/wappen/small/34148.png?lm=1493065698
UD Almería,https://tmssl.akamaized.net//images/wappen/small/3302.png?lm=1736335439
UD Ibiza,https://tmssl.akamaized.net//images/wappen/small/13241.png?lm=1477745446
UD Las Palmas,https://tmssl.akamaized.net//images/wappen/small/472.png?lm=1407484865
UD Logroñés,https://tmssl.akamaized.net//images/wappen/small/24420.png?lm=1455364371
UD Salamanca,https://tmssl.akamaized.net//images/wappen/small/1087.png?lm=1475875506
UE Figueres,https://tmssl.akamaized.net//images/wappen/small/42903.png?lm=1719436899
UE Llagostera,https://tmssl.akamaized.net//images/wappen/small/26132.png?lm=1633704068
UE Lleida,https://tmssl.akamaized.net//images/wappen/small/3239.png?lm=1510410629
US Boulogne,https://tmssl.akamaized.net//images/wappen/small/7042_1750010769.png?lm=1750010770
US Créteil,https://tmssl.akamaized.net//images/wappen/small/2067_1485784208.png?lm=1485784208
US Créteil-L,https://tmssl.akamaized.net//images/wappen/small/2067_1485784000.png?lm=1485784001
US Orléans,https://tmssl.akamaized.net//images/wappen/small/10868.png?lm=1459609692
US Valenciennes,https://tmssl.akamaized.net//images/wappen/small/1423_1486128104.png?lm=1486128104
USL Dunkerque,https://tmssl.akamaized.net//images/wappen/small/9202_1676557199.png?lm=1676557200
Uni. Las Palmas,https://tmssl.akamaized.net//images/wappen/small/13243.png?lm=1457444191
União Madeira,https://tmssl.akamaized.net//images/wappen/small/976.png?lm=1498459958
Valencia,https://tmssl.akamaized.net//images/wappen/small/1049_1439122747.png?lm=1439122747
Valenciennes FC,https://tmssl.akamaized.net//images/wappen/small/1423_1486128174.png?lm=1486128174
Vannes,https://tmssl.akamaized.net//images/wappen/small/1377_1675818871.png?lm=1675818872
Varzim,https://tmssl.akamaized.net//images/wappen/small/4297.png?lm=1564671169
Vecindario,https://tmssl.akamaized.net//images/wappen/small/10496.png?lm=1457444175
Villarreal,https://tmssl.akamaized.net//images/wappen/small/1050_1493292531.png?lm=1493292531
Villarreal CF B,https://tmssl.akamaized.net//images/wappen/small/11972.png?lm=1408655310
Vit. Guimarães,https://tmssl.akamaized.net//images/wappen/small/2420.png?lm=1432894021
Vitória Setúbal,https://tmssl.akamaized.net//images/wappen/small/1085.png?lm=1547543194
Vizela,https://tmssl.akamaized.net//images/wappen/small/6912.png?lm=1700587516
Wasquehal,https://tmssl.akamaized.net//images/wappen/small/2257.png?lm=1507128882
Xerez CD,https://tmssl.akamaized.net//images/wappen/small/134_1722901929.png?lm=1722901929
Écija Balompié,https://tmssl.akamaized.net//images/wappen/small/4050.png?lm=1705678607
Évian,https://tmssl.akamaized.net//images/wappen/small/14171_1586122022.png?lm=1586122022
