player_name,age,nationality,team_name,start_year,end_year,appearances,league_name,image_url
Marcos Baselga,20,Spain,Real Zaragoza,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/531405-1697816793.png?lm=1
Nacho Ramón,20,Spain,Elche CF,2018,2019,2,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Marc Echarri,20,Spain,Rayo Vallecano,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
David Sánchez,20,Spain,Dep. La Coruña,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/696855-1732359467.jpg?lm=1
Toni Segura,21,Spain,UD Las Palmas,2018,2019,4,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Boris Rapaic,21,Croatia,UD Las Palmas,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/337247-1449831686.jpg?lm=1
Robert Ergas,21,Uruguay,Albacete,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/369082-1685062600.jpeg?lm=1
Abel Conejo,21,Spain,CD Numancia,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Rubén Enri,21,Spain,UD Almería,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Juan Flere,21,Argentina,Cádiz CF,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/513972-1760544764.jpg?lm=1
Alex Rey,21,Spain,CD Lugo,2018,2019,2,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Fran Callejón,21,Spain,UD Almería,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/524742-1697815684.png?lm=1
Fran Callejón,19,Spain,UD Almería,2016,2017,3,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/524742-1697815684.png?lm=1
Javi Duarte,21,Spain,Cádiz CF,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
José Antonio Franco,21,Spain,Cádiz CF,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Gabri Cardozo,21,Uruguay,Extremadura,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Óscar Contreras,21,Spain,Ponferradina,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/788168-1691300709.jpeg?lm=1
Luis Peteiro,21,Spain,CF Fuenlabrada,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jesús Fortes,22,Spain,UD Las Palmas,2018,2019,2,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dani Martín,22,Spain,UD Las Palmas,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/537232-1752950439.png?lm=1
Moisés Rodríguez,22,Spain,Cádiz CF,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/541063-1701457823.png?lm=1
João Costa,23,Portugal,CD Mirandés,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/198638-1743697922.jpg?lm=1
Óscar Gil,24,Spain,Racing,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/199341-1582907237.jpg?lm=1
Aleksandar Jovanovic,26,Serbia,Dep. La Coruña,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/256567-1760087849.png?lm=1
Antonio Campillo,28,Spain,CD Lugo,2015,2019,128,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mauro dos Santos,29,Argentina,CD Tenerife,2018,2019,8,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/55240-1700521684.png?lm=1
Leilei Gao,38,China,Extremadura,2019,2019,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/51779-1593769013.jpg?lm=1
Álvaro Vadillo,23,Spain,Granada CF,2018,2018,40,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/162074-1583309228.jpg?lm=1
Rui Silva,24,Portugal,Granada CF,2017,2018,44,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/234811-1666770953.jpg?lm=1
Carlos Clerc,26,Spain,CA Osasuna,2017,2018,71,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/193784-1490623959.jpg?lm=1
Juan Carlos,30,Spain,CD Lugo,2017,2018,78,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/120705-1567159334.jpg?lm=1
Fran Villalba,20,Spain,CD Numancia,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/311680-1447246696.jpg?lm=1
Fede Vico,23,Spain,Granada CF,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/162079-1583309014.jpg?lm=1
Domingos Duarte,23,Portugal,Dep. La Coruña,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/257376-1583309064.jpg?lm=1
Luis Rioja,24,Spain,UD Almería,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/278837-1647530464.jpg?lm=1
Filip Malbasic,25,Serbia,CD Tenerife,2017,2018,76,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/162652-1544704048.jpg?lm=1
Iza Carcelén,25,Spain,R. Majadahonda,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/254037-1595432563.jpg?lm=1
Gustavo Blanco Leschuk,26,Argentina,Málaga CF,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/181006-1569851791.png?lm=1
Álvaro Giménez,27,Spain,UD Almería,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/57935-1565170843.jpg?lm=1
Juan Carlos Real,27,Spain,UD Almería,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/201861-1662973172.png?lm=1
Roberto Torres,29,Spain,CA Osasuna,2017,2018,74,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/63056-1490619627.jpg?lm=1
Roberto Torres,26,Spain,CA Osasuna,2014,2015,75,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/63056-1490619627.jpg?lm=1
Juan Carlos,30,Spain,CD Numancia,2018,2018,39,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Adrián Ramos,32,Colombia,Granada CF,2017,2018,65,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/73782-1471509769.jpg?lm=1
Pau Torres,21,Spain,Málaga CF,2018,2018,38,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/399776-1691079911.jpg?lm=1
Álvaro Tejero,21,Spain,Albacete,2018,2018,38,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/290273-1747385508.jpg?lm=1
Aleix Febas,22,Spain,Albacete,2018,2018,38,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/217144-1448531418.jpg?lm=1
Nacho Vidal,23,Spain,CA Osasuna,2018,2018,38,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/216870-1510233362.jpg?lm=1
Pichu Atienza,28,Spain,CD Numancia,2018,2018,38,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/59337-1574765539.jpg?lm=1
Germán Sánchez,31,Spain,Granada CF,2017,2018,52,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/95963-1544777974.jpg?lm=1
Edgar Badia,26,Spain,Reus Deportiu,2016,2018,120,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/102146-1704727336.jpg?lm=1
Juan Muñoz,22,Spain,AD Alcorcón,2018,2018,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/268958-1702835289.jpeg?lm=1
Federico Ricca,23,Uruguay,Málaga CF,2018,2018,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/285322-1758832051.png?lm=1
Pablo Marí,24,Spain,Dep. La Coruña,2018,2018,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/210178-1739282325.jpg?lm=1
Rubén García,24,Spain,CA Osasuna,2018,2018,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/213260-1583310204.jpg?lm=1
Rober Correa,25,Spain,Cádiz CF,2017,2018,53,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/223890-1447228448.jpg?lm=1
Unai García,26,Spain,CA Osasuna,2017,2018,67,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/197122-1490623673.jpg?lm=1
Unai García,23,Spain,CA Osasuna,2014,2015,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/197122-1490623673.jpg?lm=1
Pape Maly Diamanka,28,Senegal,CD Numancia,2017,2018,66,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/176610-1567158791.jpg?lm=1
Javi Flores,32,Spain,Elche CF,2018,2018,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_58009_1531_2013_10_17_1.jpg?lm=1
Javi Flores,26,Spain,Elche CF,2012,2012,3,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_58009_1531_2013_10_17_1.jpg?lm=1
Oier Sanjurjo,32,Spain,CA Osasuna,2017,2018,76,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/63040-1490624068.jpg?lm=1
Oier Sanjurjo,29,Spain,CA Osasuna,2014,2015,50,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/63040-1490624068.jpg?lm=1
René Román,34,Spain,UD Almería,2017,2018,79,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/64350-1666730998.jpg?lm=1
Luis Suárez,20,Colombia,Gimnàstic,2018,2018,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/424784-1761232078.jpg?lm=1
Fede San Emeterio,21,Spain,Granada CF,2018,2018,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/307519-1725991174.jpg?lm=1
Federico Varela,22,Argentina,R. Majadahonda,2018,2018,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/309980-1689929221.jpg?lm=1
Brandon Thomas,23,Spain,CA Osasuna,2018,2018,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/251680-1727967689.png?lm=1
José Antonio Martínez,25,Spain,Granada CF,2018,2018,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/311287-1678031853.jpg?lm=1
Marco Sangalli,26,Spain,AD Alcorcón,2017,2018,64,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/197131-1623920261.jpg?lm=1
Quique González,28,Spain,Dep. La Coruña,2018,2018,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/79352-1544775790.jpg?lm=1
Aridai Cabrera,29,Spain,RCD Mallorca,2018,2018,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Edu Expósito,21,Spain,Dep. La Coruña,2018,2018,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/506248-1747385472.jpg?lm=1
José Carlos Lazo,22,Spain,CD Lugo,2018,2018,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/282410-1727174572.jpg?lm=1
Óscar Valentín,23,Spain,R. Majadahonda,2018,2018,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/517753-1641140471.jpg?lm=1
Ángel Montoro,30,Spain,Granada CF,2017,2018,64,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/59551-1544778864.jpg?lm=1
Federico Piovaccari,33,Italy,Córdoba CF,2018,2018,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_44514_301_2013_10_02_1.jpg?lm=1
Federico Piovaccari,31,Italy,Córdoba CF,2016,2016,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_44514_301_2013_10_02_1.jpg?lm=1
Rubén Martínez,34,Spain,CA Osasuna,2018,2018,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/8184-1583310157.jpg?lm=1
Yaw Yeboah,21,Ghana,CD Numancia,2018,2018,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/358985-1741203171.jpg?lm=1
Kike Barja,21,Spain,CA Osasuna,2017,2018,53,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/298575-1583310743.jpg?lm=1
Aitor Ruibal,22,Spain,R. Majadahonda,2018,2018,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/378139-1583334036.jpg?lm=1
Jérémie Bela,25,Angola,Albacete,2017,2018,67,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/170966-1679509386.jpg?lm=1
Miguel Vieira,27,Portugal,CD Lugo,2018,2018,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/214300-1631203710.jpeg?lm=1
Ramón Folch,28,Spain,Real Oviedo,2017,2018,75,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/286841-1601023405.jpg?lm=1
Marc Pedraza,31,Spain,RCD Mallorca,2018,2018,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/72319-1583332580.jpg?lm=1
David Morillas,31,Spain,R. Majadahonda,2018,2018,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/133675-1702510008.png?lm=1
Abraham Minero,32,Spain,Gimnàstic,2017,2018,64,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/95483-1561974056.jpg?lm=1
Jorge Sáenz,21,Spain,CD Tenerife,2014,2018,104,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/340339-1544697354.jpg?lm=1
Manu Vallejo,21,Spain,Cádiz CF,2017,2018,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/527350-1647530173.jpg?lm=1
Enzo Zidane,23,France,R. Majadahonda,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/106825-1569361142.jpg?lm=1
Eugeni,23,Spain,Albacete,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/223073-1700767498.png?lm=1
Ager Aketxe,24,Spain,Cádiz CF,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/158057-1732367590.jpg?lm=1
Ager Aketxe,22,Spain,Cádiz CF,2016,2016,16,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/158057-1732367590.jpg?lm=1
Borja Galán,25,Spain,AD Alcorcón,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/221295-1753990935.png?lm=1
André Geraldes,27,Portugal,Sporting Gijón,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/154319-1653327686.png?lm=1
Esteban Saveljich,27,Montenegro,UD Almería,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/240360-1712140648.jpg?lm=1
Esteban Saveljich,24,Montenegro,UD Almería,2015,2015,17,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/240360-1712140648.jpg?lm=1
Rodri Ríos,28,Spain,Granada CF,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_117549_3302_2012_1.jpg?lm=1
Ángel Bastos,26,Spain,Reus Deportiu,2018,2018,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/337758-1700513770.jpg?lm=1
Esteban Burgos,26,Argentina,AD Alcorcón,2017,2018,63,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/337922-1583331392.jpg?lm=1
Álvaro Vázquez,27,Spain,Real Zaragoza,2018,2018,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/141835-1447230466.jpg?lm=1
Miguel de las Cuevas,32,Spain,Córdoba CF,2018,2018,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/54774-1490624386.jpg?lm=1
Basilio,34,Spain,R. Majadahonda,2018,2018,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Álvaro Peña,26,Spain,AD Alcorcón,2017,2018,70,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/156887-1547729824.jpg?lm=1
Yan Eteki,20,Cameroon,UD Almería,2018,2018,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/297784-1702510690.png?lm=1
Javi Ontiveros,20,Spain,Málaga CF,2018,2018,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/298983-1629886260.jpg?lm=1
Nano Mesa,23,Spain,CD Tenerife,2018,2018,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/305956-1513332684.jpg?lm=1
Nano Mesa,20,Spain,CD Tenerife,2015,2015,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/305956-1513332684.jpg?lm=1
Nano Mesa,18,Spain,CD Tenerife,2013,2013,10,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/305956-1513332684.jpg?lm=1
Jairo Izquierdo,24,Spain,Cádiz CF,2018,2018,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/337946-1538484655.jpg?lm=1
Fran Mérida,28,Spain,CA Osasuna,2017,2018,66,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/42920-1583310968.jpg?lm=1
Alfredo Ortuño,27,Spain,Extremadura,2018,2018,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/96540-1521061830.jpg?lm=1
Rafa Mir,21,Spain,UD Las Palmas,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/361254-1720020544.jpg?lm=1
Álex Pozo,19,Spain,Granada CF,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/341272-1760515553.jpg?lm=1
Diogo Verdasca,21,Portugal,Real Zaragoza,2017,2018,59,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/225162-1668768390.png?lm=1
Mickaël Malsa,22,Martinique,Albacete,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/205569-1595418868.jpg?lm=1
Juanjo Narváez,23,Colombia,UD Almería,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/213595-1599205821.jpg?lm=1
Guillermo Fernández,25,Spain,CD Numancia,2017,2018,67,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/142023-1724428274.jpg?lm=1
Carlos Pomares,25,Spain,Extremadura,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/238872-1623919828.jpg?lm=1
Fede Cartabia,25,Argentina,Dep. La Coruña,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/242548-1446727257.jpg?lm=1
Jaime Romero,27,Spain,Córdoba CF,2017,2018,65,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/81998-1591429783.png?lm=1
Nono,27,Spain,AD Alcorcón,2017,2018,53,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/152776-1623920179.jpg?lm=1
Álex Quintanilla,27,Spain,Córdoba CF,2017,2018,43,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Juan Cala,28,Spain,UD Las Palmas,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/67089-1447229485.jpg?lm=1
Fausto Tienza,28,Spain,Extremadura,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/174859-1700767321.png?lm=1
Ivan Kecojevic,30,Montenegro,Cádiz CF,2017,2018,56,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_69005_53_2011_1.jpg?lm=1
Jonathan Pereira,31,Spain,AD Alcorcón,2017,2018,63,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/53239-1447254811.jpg?lm=1
Luso Delgado,33,Spain,R. Majadahonda,2018,2018,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mikel Villanueva,25,Venezuela,Reus Deportiu,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/308371-1573486873.jpg?lm=1
Eddy Israfilov,25,Azerbaijan,AD Alcorcón,2017,2018,41,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/238865-1708593400.png?lm=1
Andrés Martín,18,Spain,Córdoba CF,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/531277-1744710284.jpg?lm=1
Dani Escriche,20,Spain,CD Lugo,2017,2018,41,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/531829-1662972614.png?lm=1
Marc Gual,22,Spain,Real Zaragoza,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/376486-1709021391.png?lm=1
David García,24,Spain,CA Osasuna,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/298589-1740664950.jpg?lm=1
David García,21,Spain,CA Osasuna,2014,2015,64,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/298589-1740664950.jpg?lm=1
Neyder Lozano,24,Colombia,Elche CF,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/468700-1583308768.jpg?lm=1
Xavi Torres,31,Spain,Elche CF,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/65301-1447257321.jpg?lm=1
Xisco,32,Spain,CA Osasuna,2017,2018,61,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/34564-1693667110.jpg?lm=1
Santiago Gentiletti,33,Argentina,Albacete,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/30782-1411570442.jpg?lm=1
Dejan Lekic,33,Serbia,Cádiz CF,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/49795-1582907153.jpg?lm=1
Toni Martínez,21,Spain,CD Lugo,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/302371-1606396665.png?lm=1
Manu del Moral,34,Spain,R. Majadahonda,2018,2018,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_37399_368_2012_10_25_1.jpg?lm=1
Carlos Abad,23,Spain,Córdoba CF,2018,2018,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/317818-1644937577.jpg?lm=1
Alex Vallejo,26,Spain,Córdoba CF,2017,2018,46,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/138934-1675376593.jpg?lm=1
Juan Villar,30,Spain,CA Osasuna,2018,2018,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/85500-1662973495.png?lm=1
David Rodríguez,32,Spain,CD Numancia,2018,2018,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_57950_940_2012_1.jpg?lm=1
David Rocha,33,Spain,UD Almería,2018,2018,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/62683-1464128576.jpg?lm=1
Javi Muñoz,23,Spain,Real Oviedo,2018,2018,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/282421-1698852390.jpg?lm=1
Ernesto Galán,32,Spain,R. Majadahonda,2018,2018,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_73009_714_2012_2.jpg?lm=1
Ikechukwu Uche,34,Nigeria,Gimnàstic,2016,2018,75,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_44027_1050_2013_02_14_1.jpg?lm=1
Imanol García,22,Spain,Gimnàstic,2018,2018,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/455056-1701197822.png?lm=1
Dani Calvo,24,Spain,CD Numancia,2016,2018,78,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/326416-1600756477.jpg?lm=1
Dani Calvo,20,Spain,CD Numancia,2013,2014,14,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/326416-1600756477.jpg?lm=1
Borja Herrera,25,Spain,Reus Deportiu,2018,2018,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/311277-1712241874.png?lm=1
Luis Muñoz,21,Spain,Córdoba CF,2018,2018,26,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/355624-1606725822.jpg?lm=1
Mathieu Peybernes,27,France,Sporting Gijón,2018,2018,26,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/111026-1517045623.jpg?lm=1
Unai Medina,28,Spain,CD Numancia,2015,2018,121,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/104234-1700767023.png?lm=1
Fidel,28,Spain,UD Las Palmas,2018,2018,26,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/149231-1745339633.jpg?lm=1
Toché,35,Spain,Real Oviedo,2015,2018,136,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Javi Hernández,20,Spain,Real Oviedo,2018,2018,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/422466-1762258530.jpg?lm=1
Jack Harper,22,Scotland,Málaga CF,2018,2018,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/147524-1652953645.jpg?lm=1
Álvaro Aguado,22,Spain,Córdoba CF,2017,2018,41,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/449496-1659984006.jpeg?lm=1
Fran Varela,23,Spain,R. Majadahonda,2018,2018,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/212867-1447256500.jpg?lm=1
Diego Caballo,24,Spain,Dep. La Coruña,2018,2018,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Isaac Cofie,26,Ghana,Sporting Gijón,2018,2018,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/99327-1762635926.jpeg?lm=1
Alberto Benito,26,Spain,Real Zaragoza,2017,2018,53,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/263748-1497014112.jpg?lm=1
José Manuel Fernández,28,Spain,Córdoba CF,2017,2018,55,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
José Manuel Fernández,22,Spain,Córdoba CF,2010,2012,56,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Héctor Verdés,34,Spain,R. Majadahonda,2018,2018,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Héctor Hernández,22,Spain,Málaga CF,2018,2018,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/273738-1491486452.jpg?lm=1
Ramon Azeez,25,Nigeria,CD Lugo,2017,2018,62,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/131667-1583308689.jpg?lm=1
Aythami Artiles,32,Spain,Córdoba CF,2017,2018,42,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/44735-1447321287.jpg?lm=1
Carlos Fernández,22,Spain,Dep. La Coruña,2018,2018,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/216464-1544775694.jpg?lm=1
Alexander González,25,Venezuela,Elche CF,2018,2018,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/147562-1719836545.jpg?lm=1
Oswaldo Alanís,29,Mexico,Real Oviedo,2018,2018,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/106282-1618851430.jpg?lm=1
Álex López,24,Spain,RCD Mallorca,2018,2018,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/166674-1551650380.jpg?lm=1
Verza,31,Spain,R. Majadahonda,2018,2018,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/26199-1447315972.jpg?lm=1
Javi Márquez,32,Spain,Gimnàstic,2017,2018,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/72315-1495724309.jpg?lm=1
Víctor Casadesús,33,Spain,AD Alcorcón,2018,2018,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/35540-1447314965.jpg?lm=1
Giorgi Aburjania,23,Georgia,CD Lugo,2018,2018,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/186848-1696433135.png?lm=1
