player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Renaud Cohade,34.0,France,FC Metz,2019,2019,12,Ligue 1
Renaud Cohade,32.0,France,FC Metz,2016,2017,71,Ligue 1
Christophe Jallet,35.0,France,Amiens SC,2019,2019,12,Ligue 1
Robert Beric,28.0,Slovenia,Saint-Étienne,2015,2019,81,Ligue 1
Youssouf Koné,23.0,Mali,Lyon,2019,2019,11,Ligue 1
François Kamano,23.0,Guinea,G. Bordeaux,2016,2019,113,Ligue 1
Rúnar Alex Rúnarsson,24.0,Iceland,Dijon,2018,2019,36,Ligue 1
Jean-Eudes Aholou,25.0,Cote d'Ivoire,Saint-Étienne,2019,2019,11,Ligue 1
Florent Balmont,39.0,France,Dijon,2016,2019,75,Ligue 1
Matheus Pereira,21.0,Brazil,Dijon,2019,2019,10,Ligue 1
Agustín Rogel,21.0,Uruguay,Toulouse,2019,2019,10,Ligue 1
Jean-Kévin Augustin,22.0,France,Monaco,2019,2019,10,Ligue 1
Jordan Lefort,25.0,France,Amiens SC,2018,2019,33,Ligue 1
Molla Wagué,28.0,Mali,FC Nantes,2019,2019,9,Ligue 1
Eric-Maxim Choupo-Moting,30.0,Cameroon,PSG,2018,2019,31,Ligue 1
Vukasin Jovanovic,23.0,Serbia,G. Bordeaux,2016,2019,49,Ligue 1
Mathieu Bodmer,36.0,France,Amiens SC,2017,2019,48,Ligue 1
Rene Krhin,29.0,Slovenia,FC Nantes,2017,2019,42,Ligue 1
Timothé Nkada,19.0,France,Stade Reims,2019,2019,8,Ligue 1
Adrien Tamèze,25.0,France,Nice,2017,2019,71,Ligue 1
Théo Pellenard,25.0,France,Angers SCO,2019,2019,8,Ligue 1
Ruben Gabrielsen,27.0,Norway,Toulouse,2019,2019,8,Ligue 1
Thomas Basila,20.0,France,FC Nantes,2018,2019,9,Ligue 1
Nicholas Opoku,21.0,Ghana,Amiens SC,2019,2019,7,Ligue 1
Gaëtan Belaud,32.0,France,Stade Brestois,2019,2019,7,Ligue 1
Tanguy Nianzou,17.0,France,PSG,2019,2019,6,Ligue 1
Vlatko Stojanovski,22.0,North Macedonia,Nîmes Olympique,2019,2019,6,Ligue 1
Souleyman Doumbia,22.0,Cote d'Ivoire,Stade Rennais,2018,2019,13,Ligue 1
Sergi Palencia,23.0,Spain,Saint-Étienne,2019,2019,6,Ligue 1
Abdallah Ndour,25.0,Senegal,R. Strasbourg,2017,2019,15,Ligue 1
Benjamin Corgnet,32.0,France,R. Strasbourg,2017,2019,41,Ligue 1
Élie Youan,20.0,France,FC Nantes,2018,2019,6,Ligue 1
Enzo Loiodice,18.0,France,Dijon,2017,2019,21,Ligue 1
Moussa Wagué,20.0,Senegal,Nice,2019,2019,5,Ligue 1
Gabriel Boschilia,23.0,Brazil,Monaco,2019,2019,5,Ligue 1
Gabriel Boschilia,21.0,Brazil,Monaco,2015,2017,21,Ligue 1
Saman Ghoddos,25.0,Iran,Amiens SC,2018,2019,32,Ligue 1
Mathieu Gonçalves,18.0,France,Toulouse,2019,2019,4,Ligue 1
Lovre Kalinic,29.0,Croatia,Toulouse,2019,2019,4,Ligue 1
Amine Adli,19.0,Morocco,Toulouse,2019,2019,4,Ligue 1
Edmilson Correia,19.0,Guinea-Bissau,Saint-Étienne,2019,2019,4,Ligue 1
Lucas Dias,20.0,France,Nîmes Olympique,2019,2019,4,Ligue 1
Kalidou Sidibé,20.0,Mali,Toulouse,2018,2019,24,Ligue 1
Anthony Limbombe,24.0,Belgium,FC Nantes,2018,2019,33,Ligue 1
Riza Durmisi,25.0,Denmark,Nice,2019,2019,4,Ligue 1
Ferris N'Goma,26.0,France,Stade Brestois,2019,2019,4,Ligue 1
Nico Gaitán,31.0,Argentina,Lille,2019,2019,4,Ligue 1
Cheick Timite,21.0,Cote d'Ivoire,Amiens SC,2018,2019,30,Ligue 1
Bassem Srarfi,22.0,Tunisia,Nice,2016,2019,56,Ligue 1
Jules Keita,20.0,Guinea,Dijon,2018,2019,20,Ligue 1
Thiago Maia,22.0,Brazil,Lille,2017,2019,62,Ligue 1
Thibaut Vargas,19.0,France,Montpellier,2019,2019,3,Ligue 1
Théo Sainte-Luce,20.0,France,Nîmes Olympique,2018,2019,4,Ligue 1
Ihsan Sacko,21.0,France,Nice,2017,2019,41,Ligue 1
Gautier Lloris,23.0,France,Nice,2019,2019,3,Ligue 1
Gautier Lloris,19.0,France,Nice,2015,2015,2,Ligue 1
Isaac Mbenza,23.0,Belgium,Amiens SC,2019,2019,3,Ligue 1
Percy Prado,23.0,Peru,FC Nantes,2019,2019,3,Ligue 1
Prince Gouano,25.0,France,Amiens SC,2017,2019,65,Ligue 1
Alphonse Areola,26.0,France,PSG,2016,2019,73,Ligue 1
Alphonse Areola,19.0,France,PSG,2012,2012,2,Ligue 1
Manuel Cabit,26.0,Martinique,FC Metz,2019,2019,3,Ligue 1
Lucas Lima,27.0,Brazil,FC Nantes,2016,2019,105,Ligue 1
Jonathan Cafu,27.0,Brazil,G. Bordeaux,2019,2019,3,Ligue 1
Jonathan Cafu,25.0,Brazil,G. Bordeaux,2017,2017,19,Ligue 1
Luiz Gustavo,31.0,Brazil,Marseille,2017,2019,67,Ligue 1
Isaac Lihadji,17.0,France,Marseille,2019,2019,2,Ligue 1
Ciprian Tătărușanu,33.0,Romania,Lyon,2019,2019,2,Ligue 1
Lyle Foster,18.0,South Africa,Monaco,2019,2019,2,Ligue 1
Jonathan Panzo,18.0,England,Monaco,2019,2019,2,Ligue 1
Lucas Da Cunha,18.0,France,Stade Rennais,2019,2019,2,Ligue 1
Rafik Guitane,20.0,Algeria,Stade Rennais,2019,2019,2,Ligue 1
Donovan Léon,26.0,French Guiana,Stade Brestois,2019,2019,2,Ligue 1
Adil Taoui,17.0,France,Toulouse,2019,2019,2,Ligue 1
Adrien Lebeau,19.0,France,R. Strasbourg,2019,2019,2,Ligue 1
Ibrahim Cissé,20.0,Cote d'Ivoire,Nice,2019,2019,2,Ligue 1
Madih Talal,21.0,France,Amiens SC,2019,2019,2,Ligue 1
Yannis Clémentia,21.0,Martinique,Nice,2019,2019,2,Ligue 1
Kévin Mayi,26.0,Gabon,Stade Brestois,2019,2019,2,Ligue 1
Benjamin Jeannot,27.0,France,Dijon,2017,2019,47,Ligue 1
Mickaël Le Bihan,29.0,France,Nice,2015,2019,27,Ligue 1
Paul Delecroix,30.0,France,FC Metz,2019,2019,2,Ligue 1
Pierrick Valdivia,31.0,France,Nîmes Olympique,2018,2019,4,Ligue 1
Mauro Goicoechea,31.0,Uruguay,Toulouse,2018,2019,10,Ligue 1
Mauro Goicoechea,28.0,Uruguay,Toulouse,2015,2016,11,Ligue 1
Adil Aouchiche,16.0,France,PSG,2019,2019,1,Ligue 1
Arthur Zagré,17.0,France,PSG,2019,2019,1,Ligue 1
Jack Lahne,17.0,Sweden,Amiens SC,2019,2019,1,Ligue 1
Loïc Mbe Soh,18.0,France,PSG,2018,2019,3,Ligue 1
Oumar Solet,19.0,France,Lyon,2018,2019,2,Ligue 1
Amine Gouiri,19.0,Algeria,Lyon,2019,2019,1,Ligue 1
Amine Gouiri,17.0,Algeria,Lyon,2017,2017,7,Ligue 1
Raoul Bellanova,19.0,Italy,G. Bordeaux,2019,2019,1,Ligue 1
Abou Ouattara,19.0,Burkina Faso,Lille,2019,2019,1,Ligue 1
Albert Lottin,17.0,France,G. Bordeaux,2018,2019,3,Ligue 1
Janis Antiste,16.0,France,Toulouse,2019,2019,1,Ligue 1
Moataz Zemzemi,19.0,Tunisia,R. Strasbourg,2018,2019,3,Ligue 1
Moussa Sylla,19.0,Mali,Monaco,2017,2019,24,Ligue 1
Bastian Badu,19.0,France,Montpellier,2019,2019,1,Ligue 1
Bilal Boutobba,20.0,France,Montpellier,2018,2019,3,Ligue 1
Wesley Moustache,20.0,France,FC Nantes,2019,2019,1,Ligue 1
Luca Valls,20.0,France,Nîmes Olympique,2019,2019,1,Ligue 1
Florian Chabrolle,21.0,France,Marseille,2019,2019,1,Ligue 1
Josué Homawoo,21.0,Togo,FC Nantes,2019,2019,1,Ligue 1
Nicolas Lemaître,22.0,France,Stade Reims,2019,2019,1,Ligue 1
Corentin Jean,23.0,France,Toulouse,2017,2019,53,Ligue 1
Rony Lopes,23.0,Portugal,Monaco,2017,2019,63,Ligue 1
Mathías Suárez,23.0,Uruguay,Montpellier,2018,2019,11,Ligue 1
Ibrahim Cissé,23.0,France,Angers SCO,2019,2019,1,Ligue 1
Rémi Walter,24.0,France,Nice,2015,2019,74,Ligue 1
Gen Shoji,26.0,Japan,Toulouse,2018,2019,19,Ligue 1
Jérémy Grimm,32.0,France,R. Strasbourg,2017,2019,29,Ligue 1
Nicolas Pépé,23.0,Cote d'Ivoire,Lille,2017,2018,74,Ligue 1
Edouard Mendy,26.0,Senegal,Stade Reims,2018,2018,38,Ligue 1
Sada Thioub,23.0,Senegal,Nîmes Olympique,2018,2018,38,Ligue 1
Brice Samba,24.0,France,SM Caen,2017,2018,42,Ligue 1
Ellyes Skhiri,23.0,Tunisia,Montpellier,2014,2018,123,Ligue 1
Jules Koundé,19.0,France,G. Bordeaux,2017,2018,55,Ligue 1
Rémi Oudin,21.0,France,Stade Reims,2018,2018,37,Ligue 1
Gaëtan Laborde,24.0,France,G. Bordeaux,2015,2018,94,Ligue 1
Fayçal Fajr,29.0,Morocco,SM Caen,2018,2018,36,Ligue 1
Fayçal Fajr,22.0,Morocco,SM Caen,2011,2011,13,Ligue 1
Jimmy Durmaz,29.0,Sweden,Toulouse,2016,2018,83,Ligue 1
Pedro Rebocho,23.0,Portugal,Guingamp,2017,2018,57,Ligue 1
Flavien Tait,25.0,France,Angers SCO,2016,2018,78,Ligue 1
Naïm Sliti,25.0,Tunisia,Dijon,2017,2018,66,Ligue 1
Lebo Mothiba,22.0,South Africa,Lille,2017,2018,49,Ligue 1
Ismaïla Sarr,20.0,Senegal,Stade Rennais,2017,2018,59,Ligue 1
Emil Krafth,23.0,Sweden,Amiens SC,2018,2018,35,Ligue 1
Denis Bouanga,23.0,Gabon,Nîmes Olympique,2018,2018,35,Ligue 1
Diego Carlos,25.0,Brazil,FC Nantes,2016,2018,97,Ligue 1
Paul Lasne,29.0,France,Montpellier,2014,2018,136,Ligue 1
Allan Saint-Maximin,21.0,France,Nice,2018,2018,34,Ligue 1
Ludovic Blas,20.0,France,Guingamp,2015,2018,103,Ligue 1
Wesley Saïd,23.0,France,Dijon,2017,2018,63,Ligue 1
Lucas Ocampos,23.0,Argentina,Marseille,2017,2018,65,Ligue 1
Lucas Ocampos,20.0,Argentina,Marseille,2014,2015,48,Ligue 1
Frédéric Guilbert,23.0,France,SM Caen,2017,2018,70,Ligue 1
Christopher Jullien,25.0,Guadeloupe,Toulouse,2016,2018,99,Ligue 1
Thiago Mendes,26.0,Brazil,Lille,2017,2018,65,Ligue 1
Rémy Cabella,28.0,France,Saint-Étienne,2017,2018,63,Ligue 1
Radamel Falcao,32.0,Colombia,Monaco,2016,2018,88,Ligue 1
Radamel Falcao,28.0,Colombia,Monaco,2013,2014,20,Ligue 1
Marcus Coco,22.0,Guadeloupe,Guingamp,2014,2018,129,Ligue 1
Cédric Yambéré,27.0,Central African Republic,Dijon,2017,2018,65,Ligue 1
Majeed Waris,26.0,Ghana,FC Nantes,2018,2018,33,Ligue 1
Tomas Koubek,25.0,Czech Republic,Stade Rennais,2017,2018,67,Ligue 1
Björn Engels,23.0,Belgium,Stade Reims,2018,2018,33,Ligue 1
Enzo Crivelli,23.0,France,SM Caen,2017,2018,59,Ligue 1
Casimir Ninga,25.0,Chad,SM Caen,2018,2018,33,Ligue 1
Jérémy Sorbon,34.0,France,Guingamp,2013,2018,201,Ligue 1
Oussama Haddadi,26.0,Tunisia,Dijon,2016,2018,78,Ligue 1
Marcus Thuram,20.0,France,Guingamp,2017,2018,64,Ligue 1
Téji Savanier,26.0,France,Nîmes Olympique,2018,2018,32,Ligue 1
Pablo Martínez,29.0,France,R. Strasbourg,2017,2018,56,Ligue 1
Prince Oniangué,29.0,Congo,SM Caen,2018,2018,31,Ligue 1
Manu García,20.0,Spain,Toulouse,2018,2018,31,Ligue 1
Alexander Djiku,23.0,Ghana,SM Caen,2017,2018,59,Ligue 1
Étienne Didot,34.0,France,Guingamp,2016,2018,82,Ligue 1
Ferland Mendy,23.0,France,Lyon,2017,2018,57,Ligue 1
Enock Kwateng,21.0,France,FC Nantes,2015,2018,40,Ligue 1
Benjamin André,27.0,France,Stade Rennais,2014,2018,154,Ligue 1
Pablo Chavarría,30.0,Argentina,Stade Reims,2018,2018,30,Ligue 1
Nabil Fekir,24.0,France,Lyon,2013,2018,145,Ligue 1
Mexer,29.0,Mozambique,Stade Rennais,2014,2018,120,Ligue 1
Yoël Armougom,20.0,France,SM Caen,2017,2018,33,Ligue 1
Gabriel Boschilia,22.0,Brazil,FC Nantes,2018,2018,29,Ligue 1
Ruben Aguilar,25.0,France,Montpellier,2017,2018,60,Ligue 1
Malik Tchokounté,29.0,France,SM Caen,2018,2018,28,Ligue 1
Jordan Ferri,26.0,France,Lyon,2012,2018,185,Ligue 1
Ciprian Tătărușanu,32.0,Romania,FC Nantes,2017,2018,64,Ligue 1
Cheikh N'Doye,32.0,Senegal,Angers SCO,2018,2018,27,Ligue 1
Cheikh N'Doye,30.0,Senegal,Angers SCO,2015,2016,65,Ligue 1
Rachid Alioui,26.0,Morocco,Nîmes Olympique,2018,2018,27,Ligue 1
Félix Eboa Eboa,21.0,Cameroon,Guingamp,2017,2018,50,Ligue 1
Youssef Aït Bennasser,21.0,Morocco,Monaco,2018,2018,26,Ligue 1
Mehdi Abeid,25.0,Algeria,Dijon,2016,2018,73,Ligue 1
Neven Subotic,29.0,Serbia,Saint-Étienne,2017,2018,42,Ligue 1
Nolan Roux,30.0,France,Guingamp,2018,2018,26,Ligue 1
Hatem Ben Arfa,31.0,France,Stade Rennais,2018,2018,26,Ligue 1
Ramy Bensebaini,23.0,Algeria,Stade Rennais,2016,2018,79,Ligue 1
Moussa Diaby,18.0,France,PSG,2018,2018,25,Ligue 1
Sergi Palencia,22.0,Spain,G. Bordeaux,2018,2018,25,Ligue 1
Umut Bozok,21.0,Türkiye,Nîmes Olympique,2018,2018,25,Ligue 1
Claudio Beauvue,30.0,Guadeloupe,SM Caen,2018,2018,25,Ligue 1
Mario Balotelli,27.0,Italy,Nice,2016,2018,76,Ligue 1
Jean-Victor Makengo,20.0,France,Nice,2017,2018,30,Ligue 1
Nicolas Benezet,27.0,France,Guingamp,2015,2018,78,Ligue 1
Christophe Kerbrat,31.0,France,Guingamp,2013,2018,194,Ligue 1
Rafael Leão,19.0,Portugal,Lille,2018,2018,24,Ligue 1
Lebogang Phiri,23.0,South Africa,Guingamp,2017,2018,46,Ligue 1
Baptiste Guillaume,23.0,Belgium,Nîmes Olympique,2018,2018,24,Ligue 1
Khaled Adénon,32.0,Benin,Amiens SC,2017,2018,57,Ligue 1
Dani Alves,35.0,Brazil,PSG,2017,2018,48,Ligue 1
Jonathan Gradit,25.0,France,SM Caen,2018,2018,23,Ligue 1
Jonas Martin,28.0,France,R. Strasbourg,2017,2018,59,Ligue 1
Yannick Cahuzac,33.0,France,Toulouse,2017,2018,43,Ligue 1
Diego Benaglio,34.0,Switzerland,Monaco,2017,2018,26,Ligue 1
Jaroslav Plasil,36.0,Czech Republic,G. Bordeaux,2009,2018,290,Ligue 1
François Moubandje,28.0,Switzerland,Toulouse,2013,2018,134,Ligue 1
Christopher Nkunku,20.0,France,PSG,2015,2018,55,Ligue 1
Yann Karamoh,19.0,France,G. Bordeaux,2018,2018,22,Ligue 1
Younousse Sankharé,28.0,Senegal,G. Bordeaux,2016,2018,88,Ligue 1
Yannis Salibur,27.0,France,Guingamp,2014,2018,114,Ligue 1
Marc-Aurèle Caillard,24.0,France,Guingamp,2018,2018,21,Ligue 1
Youri Tielemans,21.0,Belgium,Monaco,2017,2018,47,Ligue 1
Ole Selnæs,23.0,Norway,Saint-Étienne,2015,2018,75,Ligue 1
Youssouf Koné,22.0,Mali,Lille,2018,2018,20,Ligue 1
Youssouf Koné,20.0,Mali,Lille,2015,2016,3,Ligue 1
Youssouf Koné,17.0,Mali,Lille,2013,2013,2,Ligue 1
Mehdi Zeffane,26.0,Algeria,Stade Rennais,2015,2018,52,Ligue 1
Andreas Cornelius,25.0,Denmark,G. Bordeaux,2018,2018,20,Ligue 1
Jordan Ikoko,24.0,DR Congo,Guingamp,2016,2018,75,Ligue 1
Jessy Deminguet,20.0,France,SM Caen,2017,2018,32,Ligue 1
Cheick Traoré,23.0,Mali,Guingamp,2018,2018,20,Ligue 1
Samuel Grandsir,21.0,France,R. Strasbourg,2018,2018,20,Ligue 1
Chang-hoon Kwon,24.0,"Korea, South",Dijon,2016,2018,61,Ligue 1
Emiliano Sala,27.0,Argentina,FC Nantes,2015,2018,120,Ligue 1
Cristian López,29.0,Spain,Angers SCO,2018,2018,19,Ligue 1
Lukas Lerager,24.0,Denmark,G. Bordeaux,2017,2018,55,Ligue 1
Valentin Rosier,21.0,France,Dijon,2016,2018,57,Ligue 1
Ismaël Diomandé,25.0,Cote d'Ivoire,SM Caen,2015,2018,54,Ligue 1
Pierre-Yves Polomat,24.0,Martinique,Saint-Étienne,2018,2018,18,Ligue 1
Pierre-Yves Polomat,22.0,Martinique,Saint-Étienne,2015,2016,26,Ligue 1
Rui Fonte,28.0,Portugal,Lille,2018,2018,18,Ligue 1
Lucas Deaux,29.0,France,Guingamp,2016,2018,82,Ligue 1
Anthony Gonçalves,32.0,France,R. Strasbourg,2017,2018,47,Ligue 1
Clinton N'Jie,24.0,Cameroon,Marseille,2016,2018,61,Ligue 1
Karl-Johan Johnsson,28.0,Sweden,Guingamp,2016,2018,92,Ligue 1
Yacine Bammou,26.0,Morocco,SM Caen,2018,2018,17,Ligue 1
Hervé Lybohy,34.0,Niger,Nîmes Olympique,2018,2018,17,Ligue 1
Gianluigi Buffon,40.0,Italy,PSG,2018,2018,17,Ligue 1
Ronny Rodelin,28.0,France,SM Caen,2016,2018,91,Ligue 1
Nacer Chadli,28.0,Belgium,Monaco,2018,2018,16,Ligue 1
Emmanuel Imorou,29.0,Benin,SM Caen,2014,2018,71,Ligue 1
Jakob Johansson,28.0,Sweden,Stade Rennais,2018,2018,16,Ligue 1
Adil Rami,32.0,France,Marseille,2017,2018,49,Ligue 1
Carlos Vinícius,23.0,Brazil,Monaco,2018,2018,16,Ligue 1
Alexandre Mendy,24.0,Guinea-Bissau,Guingamp,2018,2018,16,Ligue 1
Alexandre Mendy,22.0,Guinea-Bissau,Guingamp,2016,2016,22,Ligue 1
John Bostock,26.0,Trinidad and Tobago,Toulouse,2018,2018,16,Ligue 1
Edgar Ié,24.0,Guinea-Bissau,FC Nantes,2018,2018,16,Ligue 1
Baissama Sankoh,26.0,Guinea,SM Caen,2017,2018,41,Ligue 1
Firmin Mubele,24.0,DR Congo,Toulouse,2018,2018,15,Ligue 1
Sheyi Ojo,21.0,England,Stade Reims,2018,2018,15,Ligue 1
Yeni Ngbakoto,26.0,DR Congo,Guingamp,2017,2018,31,Ligue 1
Erik Pieters,29.0,Netherlands,Amiens SC,2018,2018,15,Ligue 1
Konstantinos Mitroglou,30.0,Greece,Marseille,2017,2018,33,Ligue 1
Danijel Subasic,33.0,Croatia,Monaco,2013,2018,192,Ligue 1
Olivier Boscagli,20.0,France,Nice,2018,2018,14,Ligue 1
Olivier Boscagli,18.0,France,Nice,2014,2016,14,Ligue 1
Adrien Rabiot,23.0,France,PSG,2013,2018,144,Ligue 1
Lucas Evangelista,23.0,Brazil,FC Nantes,2018,2018,14,Ligue 1
Christophe Jallet,34.0,France,Nice,2017,2018,29,Ligue 1
Valentín Vada,22.0,Argentina,G. Bordeaux,2015,2018,79,Ligue 1
Bobby Allain,26.0,France,Dijon,2018,2018,13,Ligue 1
Vincent Pajot,27.0,France,Angers SCO,2018,2018,13,Ligue 1
Marvin Martin,30.0,France,Stade Reims,2018,2018,13,Ligue 1
Guessouma Fofana,25.0,Mauritania,Guingamp,2018,2018,13,Ligue 1
Jérémy Morel,34.0,Madagascar,Lyon,2015,2018,105,Ligue 1
Pape Cheikh,20.0,Senegal,Lyon,2017,2018,13,Ligue 1
Stanley Nsoki,19.0,France,PSG,2017,2018,13,Ligue 1
Evens Joseph,18.0,France,SM Caen,2018,2018,12,Ligue 1
Younn Zahary,19.0,Comoros,SM Caen,2018,2018,12,Ligue 1
Kouadio-Yves Dabila,21.0,Cote d'Ivoire,Lille,2017,2018,24,Ligue 1
Ganso,28.0,Brazil,Amiens SC,2018,2018,12,Ligue 1
Aly Ndom,22.0,France,SM Caen,2018,2018,12,Ligue 1
Abdul Rahman Baba,23.0,Ghana,Stade Reims,2018,2018,11,Ligue 1
Rafal Kurzawa,25.0,Poland,Amiens SC,2018,2018,11,Ligue 1
Oualid El Hajjam,27.0,Morocco,Amiens SC,2017,2018,37,Ligue 1
Didier Ndong,24.0,Gabon,Guingamp,2018,2018,11,Ligue 1
Adama Mbengue,24.0,Senegal,SM Caen,2017,2018,30,Ligue 1
Zaydou Youssouf,18.0,Comoros,G. Bordeaux,2016,2018,19,Ligue 1
Maxime Dupé,25.0,France,FC Nantes,2013,2018,45,Ligue 1
Jean-Clair Todibo,18.0,France,Toulouse,2018,2018,10,Ligue 1
Nathaël Julan,21.0,France,Guingamp,2018,2018,10,Ligue 1
Rolando,32.0,Portugal,Marseille,2015,2018,90,Ligue 1
Sory Kaba,22.0,Guinea,Dijon,2018,2018,9,Ligue 1
Mehdi Merghem,20.0,Algeria,Guingamp,2018,2018,9,Ligue 1
Laurent Ciman,32.0,Belgium,Dijon,2018,2018,9,Ligue 1
Matt Miazga,22.0,United States,FC Nantes,2018,2018,8,Ligue 1
Pelé,26.0,Guinea-Bissau,Monaco,2018,2018,8,Ligue 1
Nolan Mbemba,23.0,Congo,Stade Reims,2018,2018,8,Ligue 1
Harrison Manzala,24.0,DR Congo,Angers SCO,2018,2018,8,Ligue 1
Yoann Gourcuff,31.0,France,Dijon,2018,2018,8,Ligue 1
Thomas Fontaine,27.0,Madagascar,Stade Reims,2018,2018,7,Ligue 1
Jordi Mboula,19.0,Spain,Monaco,2017,2018,10,Ligue 1
Antonio Barreca,23.0,Italy,Monaco,2018,2018,7,Ligue 1
Stef Peeters,26.0,Belgium,SM Caen,2017,2018,27,Ligue 1
Mustapha Diallo,32.0,Senegal,Nîmes Olympique,2018,2018,7,Ligue 1
Naldo,35.0,Brazil,Monaco,2018,2018,7,Ligue 1
Lamine Diaby-Fadiga,17.0,Guinea,Nice,2018,2018,6,Ligue 1
Herman Moussaki,19.0,Congo,SM Caen,2018,2018,6,Ligue 1
Abdoulaye Diallo,26.0,Senegal,Stade Rennais,2017,2018,9,Ligue 1
Abdoulaye Diallo,23.0,Senegal,Stade Rennais,2015,2015,7,Ligue 1
Abdoulaye Diallo,19.0,Senegal,Stade Rennais,2011,2011,1,Ligue 1
Abdoulaye Diallo,17.0,Senegal,Stade Rennais,2009,2009,1,Ligue 1
Kara Mbodj,28.0,Senegal,FC Nantes,2018,2018,6,Ligue 1
Facundo Píriz,28.0,Uruguay,Montpellier,2017,2018,21,Ligue 1
Romain Genevois,30.0,Haiti,SM Caen,2016,2018,43,Ligue 1
Igor Lewczuk,33.0,Poland,G. Bordeaux,2016,2018,38,Ligue 1
Andrea Raggi,34.0,Italy,Monaco,2013,2018,126,Ligue 1
Théo Pellenard,24.0,France,G. Bordeaux,2016,2018,31,Ligue 1
Théo Pellenard,19.0,France,G. Bordeaux,2013,2013,3,Ligue 1
Romain Métanire,28.0,Madagascar,Stade Reims,2018,2018,5,Ligue 1
Makhtar Gueye,20.0,Senegal,Saint-Étienne,2018,2018,5,Ligue 1
Antonio Mance,22.0,Croatia,FC Nantes,2018,2018,5,Ligue 1
Valentin Eysseric,26.0,France,FC Nantes,2018,2018,5,Ligue 1
Stéphane Mbia,32.0,Cameroon,Toulouse,2018,2018,5,Ligue 1
Almamy Touré,22.0,Mali,Monaco,2014,2018,54,Ligue 1
Matthias Phaëton,18.0,Guadeloupe,Guingamp,2018,2018,4,Ligue 1
Yassine Benrahou,19.0,Morocco,G. Bordeaux,2018,2018,4,Ligue 1
Ronaël Pierre-Gabriel,20.0,France,Monaco,2018,2018,4,Ligue 1
Kévin N'Doram,22.0,France,Monaco,2016,2018,20,Ligue 1
Mathieu Gorgelin,27.0,France,Lyon,2015,2018,10,Ligue 1
Mathieu Gorgelin,22.0,France,Lyon,2013,2013,2,Ligue 1
Grégory Sertic,28.0,France,Marseille,2016,2018,36,Ligue 1
Papy Djilobodji,29.0,Senegal,Guingamp,2018,2018,4,Ligue 1
Han-Noah Massengo,16.0,France,Monaco,2018,2018,3,Ligue 1
Assil Jaziri,18.0,Tunisia,Nice,2018,2018,3,Ligue 1
Gaoussou Traoré,18.0,France,Amiens SC,2018,2018,3,Ligue 1
Julien Serrano,20.0,France,Monaco,2017,2018,7,Ligue 1
Alexandre Lauray,21.0,France,G. Bordeaux,2018,2018,3,Ligue 1
Seydou Sy,22.0,Senegal,Monaco,2016,2018,7,Ligue 1
Georges-Kevin N'Koudou,23.0,Cameroon,Monaco,2018,2018,3,Ligue 1
Mariano Díaz,24.0,Dominican Republic,Lyon,2017,2018,37,Ligue 1
Yoan Cardinale,24.0,France,Nice,2015,2018,75,Ligue 1
Stanley Segarel,24.0,Saint-Martin,Amiens SC,2018,2018,3,Ligue 1
Steven Fortes,26.0,Cape Verde,Toulouse,2017,2018,5,Ligue 1
William Vainqueur,29.0,France,Monaco,2018,2018,3,Ligue 1
Arnold Bouka Moutou,29.0,Congo,Dijon,2016,2018,19,Ligue 1
Lassana Diarra,33.0,France,PSG,2017,2018,13,Ligue 1
Féthi Harek,35.0,Algeria,Nîmes Olympique,2018,2018,3,Ligue 1
Timothy Weah,18.0,United States,PSG,2017,2018,5,Ligue 1
Tomas Hubocan,32.0,Slovakia,Marseille,2016,2018,16,Ligue 1
Abdoulaye Dabo,17.0,France,FC Nantes,2018,2018,2,Ligue 1
Antoine Bernede,19.0,France,PSG,2018,2018,2,Ligue 1
Yassine Benzia,23.0,Algeria,Lille,2016,2018,58,Ligue 1
Hakim El Mokeddem,19.0,France,Toulouse,2018,2018,2,Ligue 1
Djegui Koita,18.0,Mali,Guingamp,2018,2018,2,Ligue 1
Maxime Pélican,20.0,France,Nice,2018,2018,2,Ligue 1
Denis-Will Poha,21.0,France,Stade Rennais,2018,2018,2,Ligue 1
Zacharie Boucher,26.0,France,Angers SCO,2018,2018,2,Ligue 1
Diafra Sakho,28.0,Senegal,Stade Rennais,2017,2018,15,Ligue 1
Franck Tabanou,29.0,France,Guingamp,2017,2018,17,Ligue 1
Ludovic Baal,32.0,French Guiana,Stade Rennais,2015,2018,74,Ligue 1
Pedro Brazão,15.0,Portugal,Nice,2018,2018,1,Ligue 1
Giovani Lo Celso,22.0,Argentina,PSG,2016,2018,38,Ligue 1
Lenny Pintor,17.0,France,Lyon,2018,2018,1,Ligue 1
Milan Gajic,22.0,Serbia,G. Bordeaux,2015,2018,28,Ligue 1
Timo Stavitski,18.0,Finland,SM Caen,2017,2018,10,Ligue 1
Louis Carnot,17.0,France,Guingamp,2018,2018,1,Ligue 1
Metehan Güclü,19.0,Türkiye,PSG,2018,2018,1,Ligue 1
Kévin Rimane,27.0,French Guiana,PSG,2017,2018,2,Ligue 1
Kévin Rimane,24.0,French Guiana,PSG,2015,2015,1,Ligue 1
Djibril Diaw,23.0,Senegal,Angers SCO,2018,2018,1,Ligue 1
Till Cissokho,18.0,France,G. Bordeaux,2018,2018,1,Ligue 1
Arton Zekaj,18.0,Kosovo,Lille,2018,2018,1,Ligue 1
