team_name,logo_url
Clermont Foot,https://tmssl.akamaized.net//images/wappen/small/3524.png?lm=1625739356
Club Brugge,https://tmssl.akamaized.net//images/wappen/small/2282.png?lm=1716279106
Coimbra,https://tmssl.akamaized.net//images/wappen/small/2990.png?lm=1416391647
Colchester Utd.,https://tmssl.akamaized.net//images/wappen/small/1060.png?lm=1570543405
Como,https://tmssl.akamaized.net//images/wappen/small/1047.png?lm=1565704078
Concarneau,https://tmssl.akamaized.net//images/wappen/small/21688.png?lm=1498671769
Cosenza,https://tmssl.akamaized.net//images/wappen/small/4031.png?lm=1531570178
Coventry,https://tmssl.akamaized.net//images/wappen/small/990.png?lm=1684518179
Cremonese,https://tmssl.akamaized.net//images/wappen/small/2239.png?lm=1501770762
Crewe Alexandra,https://tmssl.akamaized.net//images/wappen/small/1042.png?lm=1520420741
Crotone,https://tmssl.akamaized.net//images/wappen/small/4083.png?lm=1520933356
Crystal Palace,https://tmssl.akamaized.net//images/wappen/small/873_1417084465.png?lm=1417084465
CyD Leonesa,https://tmssl.akamaized.net//images/wappen/small/4542.png?lm=1517666376
Cádiz CF,https://tmssl.akamaized.net//images/wappen/small/2687.png?lm=1683542431
Córdoba CF,https://tmssl.akamaized.net//images/wappen/small/993.png?lm=1458766826
DC Karabükspor,https://tmssl.akamaized.net//images/wappen/small/1506_1444095043.png?lm=1444095044
Dardanelspor,https://tmssl.akamaized.net//images/wappen/small/1507.png?lm=1635862083
Darmstadt 98,https://tmssl.akamaized.net//images/wappen/small/105.png?lm=1501493517
De Graafschap,https://tmssl.akamaized.net//images/wappen/small/642_1691659595.png?lm=1691659597
Denizlispor,https://tmssl.akamaized.net//images/wappen/small/833.png?lm=1415444729
Dep. La Coruña,https://tmssl.akamaized.net//images/wappen/small/897.png?lm=1563373966
Derby,https://tmssl.akamaized.net//images/wappen/small/22.png?lm=1407654006
Desportivo Aves,https://tmssl.akamaized.net//images/wappen/small/3336.png?lm=1534502701
Dijon,https://tmssl.akamaized.net//images/wappen/small/2969.png?lm=1711120027
Diyarbakirspor,https://tmssl.akamaized.net//images/wappen/small/845.png?lm=1441811244
Doncaster,https://tmssl.akamaized.net//images/wappen/small/2454.png?lm=1409253612
Dordrecht'90,https://tmssl.akamaized.net//images/wappen/small/1455_1400745108.png?lm=1400745107
Dortmund,https://tmssl.akamaized.net//images/wappen/small/16.png?lm=1396275280
Dundee FC,https://tmssl.akamaized.net//images/wappen/small/511.png?lm=1416262848
Dundee United,https://tmssl.akamaized.net//images/wappen/small/1519.png?lm=1754318003
Dunfermline A.,https://tmssl.akamaized.net//images/wappen/small/1270.png?lm=1431536552
Dynamo Dresden,https://tmssl.akamaized.net//images/wappen/small/129_1400665814.png?lm=1400665813
E. Braunschweig,https://tmssl.akamaized.net//images/wappen/small/23_1469477679.png?lm=1469477679
Eendracht Aalst,https://tmssl.akamaized.net//images/wappen/small/1111_1464616231.png?lm=1464616231
Eintracht Trier,https://tmssl.akamaized.net//images/wappen/small/104.png?lm=1596389574
Elazigspor,https://tmssl.akamaized.net//images/wappen/small/2292.png?lm=1442154052
Elche CF,https://tmssl.akamaized.net//images/wappen/small/1531.png?lm=1421955260
Eldense,https://tmssl.akamaized.net//images/wappen/small/12567.png?lm=1689604234
Empoli,https://tmssl.akamaized.net//images/wappen/small/749_1622183307.png?lm=1622183308
Energie Cottbus,https://tmssl.akamaized.net//images/wappen/small/25_1750233577.png?lm=1750233577
Entente Chaumont,https://tmssl.akamaized.net//images/wappen/small/35561_1614691106.png?lm=1614691106
